FullDate,Category,AvgStock,AvgDOH,StockoutRate,AvgUnitCost,AvgInventoryValue,GMROI
2019-03-23,Performance,153,50,153,1223.470000,187190.910000,0.011243
2019-03-23,Suspension,105,36,105,230.030000,24153.150000,0.040918
2019-03-23,Towing,152,25,152,582.940000,88606.880000,0.024774
2019-03-24,Exterior,220,41,220,170.055000,37412.100000,0.071297
2019-03-24,Interior,373,86,373,1266.250000,472311.250000,0.001705
2019-03-24,Lighting,173,43,173,583.322500,100914.792500,0.024415
2019-03-24,Performance,227,60,227,641.934000,145719.018000,0.031444
2019-03-24,Suspension,36,40,36,824.240000,29672.640000,0.094341
2019-03-24,Towing,136,86,136,1017.730000,138411.280000,0.013034
2019-03-25,Exterior,212,40,212,642.588000,136228.656000,0.025655
2019-03-25,Interior,350,36,350,426.940000,149429.000000,0.007108
2019-03-25,Lighting,39,15,39,656.690000,25610.910000,0.093049
2019-03-25,Performance,282,20,282,1087.140000,306573.480000,0.011020
2019-03-25,Suspension,123,34,123,764.916666,94084.749918,0.009398
2019-03-25,Towing,351,48,351,787.856666,276537.689766,0.014077
2019-03-26,Exterior,287,63,287,575.800000,165254.600000,0.019148
2019-03-26,Interior,199,47,199,989.905000,196991.095000,0.006916
2019-03-26,Lighting,162,19,162,1065.820000,172662.840000,0.015818
2019-03-26,Performance,193,43,193,710.040000,137037.720000,0.034550
2019-03-26,Suspension,137,47,137,688.870000,94375.190000,0.017996
2019-03-27,Exterior,65,46,65,217.880000,14162.200000,0.318780
2019-03-27,Interior,218,7,218,445.855000,97196.390000,0.011812
2019-03-27,Lighting,100,21,100,427.420000,42742.000000,0.035541
2019-03-27,Performance,92,47,92,845.555000,77791.060000,0.021208
2019-03-27,Suspension,251,70,251,504.640000,126664.640000,0.011509
2019-03-28,Exterior,82,26,82,735.756000,60331.992000,0.049122
2019-03-28,Lighting,297,20,297,306.865000,91138.905000,0.026605
2019-03-28,Performance,311,26,311,585.113333,181970.246563,0.015760
2019-03-28,Towing,234,62,234,859.100000,201029.400000,0.004543
2019-03-29,Exterior,260,39,260,738.055000,191894.300000,0.008884
2019-03-29,Interior,85,38,85,921.090000,78292.650000,0.000681
2019-03-29,Lighting,191,40,191,384.895000,73514.945000,0.035580
2019-03-29,Performance,149,63,149,670.890000,99962.610000,0.039130
2019-03-29,Suspension,230,35,230,724.627500,166664.325000,0.015815
2019-03-29,Towing,177,35,177,872.776666,154481.469882,0.012574
2019-03-30,Exterior,197,48,197,611.365000,120438.905000,0.037584
2019-03-30,Interior,395,31,395,1005.930000,397342.350000,0.000671
2019-03-30,Lighting,251,86,251,565.730000,141998.230000,0.004519
2019-03-30,Performance,153,19,153,832.340000,127348.020000,0.014872
2019-03-30,Suspension,46,6,46,55.400000,2548.400000,0.224941
2019-03-30,Towing,173,57,173,542.175000,93796.275000,0.018145
2019-03-31,Exterior,206,43,206,360.160000,74192.960000,0.026186
2019-03-31,Interior,165,32,165,689.480000,113764.200000,0.004027
2019-03-31,Lighting,81,30,81,720.020000,58321.620000,0.045420
2019-03-31,Performance,124,52,124,396.833333,49207.333292,0.022101
2019-03-31,Suspension,47,25,47,1325.620000,62304.140000,0.029137
2019-03-31,Towing,206,41,206,817.195000,168342.170000,0.009315
2019-04-01,Exterior,193,57,193,399.158000,77037.494000,0.038326
2019-04-01,Interior,223,79,223,1178.180000,262734.140000,0.004646
2019-04-01,Lighting,242,21,242,761.073333,184179.746586,0.004648
2019-04-01,Performance,65,23,65,847.515000,55088.475000,0.018637
2019-04-01,Suspension,341,27,341,723.740000,246795.340000,0.004146
2019-04-01,Towing,248,63,248,690.210000,171172.080000,0.016571
2019-04-02,Exterior,214,35,214,574.932222,123035.495508,0.026687
2019-04-02,Interior,155,25,155,565.380000,87633.900000,0.022089
2019-04-02,Lighting,297,43,297,632.810000,187944.570000,0.014545
2019-04-02,Performance,364,44,364,464.990000,169256.360000,0.012884
2019-04-02,Suspension,295,20,295,669.880000,197614.600000,0.006118
2019-04-02,Towing,295,83,295,888.830000,262204.850000,0.005439
2019-04-03,Exterior,155,63,155,109.330000,16946.150000,0.181615
2019-04-03,Interior,349,67,349,502.840000,175491.160000,0.006413
2019-04-03,Lighting,238,34,238,656.482500,156242.835000,0.004998
2019-04-03,Performance,197,42,197,488.985000,96330.045000,0.046941
2019-04-03,Suspension,5,24,5,394.300000,1971.500000,0.678108
2019-04-03,Towing,99,17,99,745.342500,73788.907500,0.022569
2019-04-04,Exterior,92,37,92,640.092500,58888.510000,0.061253
2019-04-04,Interior,152,30,152,1154.530000,175488.560000,0.012777
2019-04-04,Lighting,182,44,182,1286.020000,234055.640000,0.002723
2019-04-04,Performance,383,82,383,726.920000,278410.360000,0.008212
2019-04-04,Towing,260,15,260,876.322500,227843.850000,0.023205
2019-04-05,Exterior,230,62,230,445.037500,102358.625000,0.015841
2019-04-05,Interior,166,76,166,819.680000,136066.880000,0.011562
2019-04-05,Lighting,264,37,264,917.402500,242194.260000,0.009637
2019-04-05,Performance,247,14,247,628.765000,155304.955000,0.014165
2019-04-06,Exterior,366,52,366,496.140000,181587.240000,0.024412
2019-04-06,Interior,354,40,354,971.160000,343790.640000,0.004724
2019-04-06,Lighting,52,86,52,1124.390000,58468.280000,0.026826
2019-04-06,Performance,223,24,223,580.450000,129440.350000,0.031841
2019-04-06,Towing,37,46,37,298.990000,11062.630000,0.082552
2019-04-07,Exterior,248,73,248,1150.937500,285432.500000,0.009520
2019-04-07,Interior,200,60,200,987.470000,197494.000000,0.004657
2019-04-07,Performance,286,5,286,1299.190000,371568.340000,0.010938
2019-04-07,Suspension,136,52,136,831.225000,113046.600000,0.009309
2019-04-07,Towing,143,67,143,749.970000,107245.710000,0.007859
2019-04-08,Exterior,216,48,216,791.684000,171003.744000,0.016535
2019-04-08,Interior,224,30,224,1099.710000,246335.040000,0.003379
2019-04-08,Lighting,135,40,135,495.094000,66837.690000,0.036408
2019-04-08,Performance,84,34,84,794.550000,66742.200000,0.014023
2019-04-08,Suspension,286,32,286,1352.390000,386783.540000,0.002218
2019-04-09,Exterior,258,46,258,372.582857,96126.377106,0.035564
2019-04-09,Interior,172,71,172,821.215000,141248.980000,0.006287
2019-04-09,Lighting,74,78,74,646.745000,47859.130000,0.034303
2019-04-09,Performance,319,82,319,987.690000,315073.110000,0.009187
2019-04-09,Suspension,189,48,189,637.533333,120493.799937,0.015985
2019-04-09,Towing,134,48,134,1148.836000,153944.024000,0.007509
2019-04-10,Exterior,155,42,155,924.785000,143341.675000,0.021765
2019-04-10,Interior,79,35,79,988.130000,78062.270000,0.024876
2019-04-10,Lighting,75,8,75,580.575000,43543.125000,0.111167
2019-04-10,Performance,59,41,59,466.610000,27529.990000,0.102121
2019-04-10,Suspension,120,13,120,426.595000,51191.400000,0.032323
2019-04-10,Towing,112,52,112,349.660000,39161.920000,0.008757
2019-04-11,Exterior,193,22,193,606.727500,117098.407500,0.039502
2019-04-11,Interior,298,38,298,639.250000,190496.500000,0.008889
2019-04-11,Lighting,222,78,222,1267.275000,281335.050000,0.007275
2019-04-11,Performance,212,42,212,730.930000,154957.160000,0.018067
2019-04-11,Suspension,109,66,109,656.515000,71560.135000,0.029060
2019-04-12,Exterior,159,74,159,724.785000,115240.815000,0.051251
2019-04-12,Lighting,154,44,154,622.133333,95808.533282,0.021366
2019-04-12,Performance,133,41,133,710.990000,94561.670000,0.039585
2019-04-12,Suspension,120,42,120,619.220000,74306.400000,0.020988
2019-04-12,Towing,108,30,108,451.040000,48712.320000,0.020617
2019-04-13,Exterior,127,44,127,668.022500,84838.857500,0.000155
2019-04-13,Interior,271,48,271,292.790000,79346.090000,0.008204
2019-04-13,Lighting,353,73,353,616.450000,217606.850000,0.007394
2019-04-13,Performance,238,48,238,141.135000,33590.130000,0.084064
2019-04-13,Suspension,323,25,323,639.820000,206661.860000,0.005185
2019-04-13,Towing,29,55,29,2000.830000,58024.070000,0.033029
2019-04-14,Exterior,170,27,170,861.245000,146411.650000,0.026839
2019-04-14,Interior,105,36,105,401.940000,42203.700000,0.052621
2019-04-14,Lighting,15,12,15,880.670000,13210.050000,0.100543
2019-04-14,Performance,320,58,320,588.600000,188352.000000,0.009727
2019-04-14,Towing,87,64,87,333.180000,28986.660000,0.051849
2019-04-15,Exterior,104,32,104,700.730000,72875.920000,0.021695
2019-04-15,Interior,189,85,189,598.570000,113129.730000,0.006698
2019-04-15,Lighting,170,50,170,975.650000,165860.500000,0.005839
2019-04-15,Performance,213,47,213,791.806666,168654.819858,0.034102
2019-04-15,Suspension,202,52,202,655.856666,132483.046532,0.013511
2019-04-15,Towing,157,35,157,867.423333,136185.463281,0.011062
2019-04-16,Exterior,235,63,235,652.730000,153391.550000,0.009200
2019-04-16,Interior,168,62,168,1415.220000,237756.960000,0.014757
2019-04-16,Lighting,354,32,354,719.490000,254699.460000,0.006191
2019-04-16,Performance,210,31,210,730.940000,153497.400000,0.026377
2019-04-16,Suspension,137,34,137,600.300000,82241.100000,0.026099
2019-04-16,Towing,151,72,151,1228.410000,185489.910000,0.008538
2019-04-17,Exterior,229,61,229,1116.203333,255610.563257,0.018811
2019-04-17,Interior,271,62,271,406.620000,110194.020000,0.012869
2019-04-17,Performance,219,16,219,1105.005000,241996.095000,0.017899
2019-04-18,Exterior,148,40,148,760.616000,112571.168000,0.015207
2019-04-18,Lighting,273,17,273,527.000000,143871.000000,0.018251
2019-04-18,Performance,191,73,191,587.253333,112165.386603,0.036617
2019-04-18,Suspension,215,34,215,639.820000,137561.300000,0.001665
2019-04-18,Towing,358,65,358,312.310000,111806.980000,0.011177
2019-04-19,Exterior,102,43,102,391.676666,39951.019932,0.037889
2019-04-19,Lighting,348,59,348,1362.020000,473982.960000,0.002979
2019-04-19,Performance,201,32,201,465.897500,93645.397500,0.018086
2019-04-19,Suspension,135,49,135,234.500000,31657.500000,0.038566
2019-04-20,Exterior,158,28,158,851.192000,134488.336000,0.032300
2019-04-20,Interior,77,58,77,753.006666,57981.513282,0.014809
2019-04-20,Performance,106,34,106,944.810000,100149.860000,0.031336
2019-04-20,Towing,238,21,238,747.560000,177919.280000,0.013094
2019-04-21,Exterior,95,83,95,474.660000,45092.700000,0.040261
2019-04-21,Interior,31,87,31,710.370000,22021.470000,0.033005
2019-04-21,Lighting,281,41,281,825.520000,231971.120000,0.002069
2019-04-21,Performance,117,57,117,548.390000,64161.630000,0.055982
2019-04-21,Suspension,394,71,394,946.610000,372964.340000,0.006713
2019-04-21,Towing,289,29,289,678.860000,196190.540000,0.013592
2019-04-22,Exterior,174,63,174,920.970000,160248.780000,0.022337
2019-04-22,Interior,187,27,187,716.856666,134052.196542,0.014092
2019-04-22,Towing,296,48,296,788.485000,233391.560000,0.003385
2019-04-23,Exterior,143,44,143,652.370000,93288.910000,0.041420
2019-04-23,Lighting,182,51,182,959.053333,174547.706606,0.008177
2019-04-23,Performance,183,28,183,690.776666,126412.129878,0.036760
2019-04-23,Suspension,192,56,192,578.925000,111153.600000,0.022523
2019-04-23,Towing,263,25,263,1094.860000,287948.180000,0.009794
2019-04-24,Exterior,177,54,177,787.343333,139359.769941,0.023716
2019-04-24,Interior,309,39,309,652.695000,201682.755000,0.007380
2019-04-24,Performance,281,55,281,608.403333,170961.336573,0.013901
2019-04-25,Exterior,216,57,216,787.025000,169997.400000,0.033366
2019-04-25,Interior,318,49,318,1005.930000,319885.740000,0.004259
2019-04-25,Lighting,126,60,126,945.900000,119183.400000,0.013568
2019-04-25,Performance,154,44,154,575.910000,88690.140000,0.055311
2019-04-26,Exterior,338,35,338,604.090000,204182.420000,0.025936
2019-04-26,Interior,298,86,298,833.070000,248254.860000,0.009808
2019-04-26,Lighting,176,62,176,901.690000,158697.440000,0.013470
2019-04-26,Performance,199,60,199,754.286666,150103.046534,0.020636
2019-04-26,Suspension,150,27,150,645.856666,96878.499900,0.012597
2019-04-26,Towing,311,72,311,799.950000,248784.450000,0.005641
2019-04-27,Exterior,366,41,366,102.480000,37507.680000,0.118171
2019-04-27,Interior,285,34,285,527.846000,150436.110000,0.010084
2019-04-27,Performance,137,33,137,523.780000,71757.860000,0.032458
2019-04-27,Suspension,122,55,122,267.982500,32693.865000,0.077920
2019-04-27,Towing,138,39,138,559.355000,77190.990000,0.021760
2019-04-28,Exterior,258,34,258,754.001666,194532.429828,0.010141
2019-04-28,Interior,99,40,99,971.160000,96144.840000,0.001066
2019-04-28,Lighting,203,60,203,367.960000,74695.880000,0.021999
2019-04-28,Performance,280,32,280,789.935000,221181.800000,0.021099
2019-04-28,Suspension,255,57,255,249.735000,63682.425000,0.007204
2019-04-29,Exterior,255,43,255,267.813333,68292.399915,0.045143
2019-04-29,Lighting,16,71,16,884.780000,14156.480000,0.106362
2019-04-29,Performance,149,38,149,701.733333,104558.266617,0.033098
2019-04-29,Suspension,50,25,50,190.815000,9540.750000,-0.012231
2019-04-29,Towing,16,80,16,585.220000,9363.520000,0.062618
2019-04-30,Exterior,208,46,208,679.250000,141284.000000,0.029793
2019-04-30,Interior,200,35,200,825.504000,165100.800000,0.006608
2019-04-30,Lighting,262,57,262,895.625000,234653.750000,0.001088
2019-04-30,Performance,172,41,172,664.348333,114267.913276,0.012689
2019-04-30,Towing,206,65,206,468.693333,96550.826598,0.024821
2019-05-01,Exterior,264,46,264,964.732500,254689.380000,0.012862
2019-05-01,Lighting,186,59,186,174.110000,32384.460000,0.090749
2019-05-01,Performance,288,32,288,516.130000,148645.440000,0.023065
2019-05-01,Suspension,300,68,300,813.740000,244122.000000,0.002702
2019-05-01,Towing,223,49,223,895.380000,199669.740000,0.009003
2019-05-02,Exterior,4,65,4,281.100000,1124.400000,1.852196
2019-05-02,Interior,264,10,264,484.830000,127995.120000,0.001053
2019-05-02,Lighting,287,43,287,559.090000,160458.830000,0.018422
2019-05-02,Performance,178,83,178,883.163333,157203.073274,0.023416
2019-05-02,Suspension,91,21,91,493.200000,44881.200000,0.051678
2019-05-02,Towing,393,62,393,213.790000,84019.470000,0.011599
2019-05-03,Exterior,256,52,256,417.187142,106799.908352,0.035173
2019-05-03,Interior,129,33,129,1235.900000,159431.100000,0.018361
2019-05-03,Lighting,360,61,360,640.910000,230727.600000,0.009305
2019-05-03,Performance,166,57,166,575.226666,95487.626556,0.030833
2019-05-03,Suspension,243,40,243,444.056666,107905.769838,0.018511
2019-05-04,Exterior,189,71,189,237.323333,44854.109937,0.066840
2019-05-04,Interior,312,87,312,721.660000,225157.920000,0.004003
2019-05-04,Lighting,326,28,326,530.630000,172985.380000,0.012674
2019-05-04,Performance,111,35,111,593.688000,65899.368000,0.057537
2019-05-04,Suspension,183,31,183,870.640000,159327.120000,0.015049
2019-05-04,Towing,119,51,119,833.280000,99160.320000,0.030210
2019-05-05,Exterior,274,50,274,366.323333,100372.593242,0.017263
2019-05-05,Lighting,145,54,145,768.037500,111365.437500,0.013871
2019-05-05,Performance,241,72,241,588.600000,141852.600000,0.018082
2019-05-06,Exterior,214,26,214,620.446666,132775.586524,0.032514
2019-05-06,Interior,141,54,141,283.660000,39996.060000,0.019935
2019-05-06,Lighting,51,39,51,1079.100000,55034.100000,0.017243
2019-05-06,Suspension,95,22,95,573.205000,54454.475000,0.003298
2019-05-06,Towing,87,23,87,633.995000,55157.565000,0.002313
2019-05-07,Exterior,194,51,194,836.888000,162356.272000,0.019184
2019-05-07,Interior,252,36,252,586.533333,147806.399916,0.008378
2019-05-07,Lighting,54,44,54,311.300000,16810.200000,0.152174
2019-05-07,Performance,71,54,71,84.050000,5967.550000,0.236847
2019-05-07,Suspension,291,58,291,626.506666,182313.439806,0.017437
2019-05-08,Exterior,217,34,217,1110.673333,241016.113261,0.017105
2019-05-08,Interior,38,86,38,934.230000,35500.740000,0.053270
2019-05-08,Lighting,117,57,117,566.020000,66224.340000,0.044164
2019-05-08,Suspension,207,48,207,253.185000,52409.295000,0.034392
2019-05-09,Exterior,163,40,163,946.163333,154224.623279,0.020593
2019-05-09,Interior,112,64,112,658.030000,73699.360000,-0.004206
2019-05-09,Lighting,377,62,377,1143.650000,431156.050000,0.006270
2019-05-09,Suspension,33,84,33,1071.450000,35357.850000,0.015664
2019-05-10,Exterior,193,43,193,895.080000,172750.440000,0.022386
2019-05-10,Interior,252,24,252,861.902500,217199.430000,0.008705
2019-05-10,Performance,223,34,223,680.976666,151857.796518,0.041104
2019-05-10,Suspension,142,21,142,1029.820000,146234.440000,0.015118
2019-05-11,Interior,313,89,313,242.250000,75824.250000,0.023684
2019-05-11,Lighting,350,17,350,427.420000,149597.000000,0.031794
2019-05-11,Performance,32,60,32,895.590000,28658.880000,0.119219
2019-05-11,Suspension,138,26,138,571.685000,78892.530000,0.005556
2019-05-11,Towing,73,52,73,351.485000,25658.405000,0.027603
2019-05-12,Exterior,145,37,145,596.314000,86465.530000,0.053781
2019-05-12,Interior,243,21,243,492.110000,119582.730000,0.010207
2019-05-12,Lighting,128,32,128,338.540000,43333.120000,0.024499
2019-05-12,Performance,186,39,186,584.810000,108774.660000,0.022862
2019-05-12,Towing,69,27,69,717.920000,49536.480000,0.011976
2019-05-13,Exterior,160,56,160,889.410000,142305.600000,0.011733
2019-05-13,Interior,268,13,268,488.860000,131014.480000,0.011443
2019-05-13,Lighting,195,69,195,920.396666,179477.349870,0.010512
2019-05-13,Performance,393,34,393,1323.400000,520096.200000,0.002141
2019-05-13,Suspension,151,35,151,612.820000,92535.820000,-0.001266
2019-05-14,Exterior,223,36,223,693.433333,154635.633259,0.027644
2019-05-14,Interior,188,35,188,97.780000,18382.640000,0.034975
2019-05-14,Lighting,336,88,336,473.550000,159112.800000,0.011644
2019-05-14,Performance,119,36,119,1129.750000,134440.250000,0.020262
2019-05-14,Suspension,32,24,32,833.380000,26668.160000,0.076262
2019-05-14,Towing,233,36,233,1153.240000,268704.920000,-0.000323
2019-05-15,Exterior,271,46,271,451.028000,122228.588000,0.038016
2019-05-15,Interior,128,47,128,410.880000,52592.640000,0.008836
2019-05-15,Lighting,215,61,215,709.585000,152560.775000,0.003951
2019-05-15,Performance,238,28,238,924.932500,220133.935000,0.012841
