ShipmentFactID,DateID,CustomerID,ProductID,WarehouseID,CarrierID,LocationID,ShippingCost,DeliveryTimeDays
615,2460,2403,1888,792,823,593,45.41,9
616,1086,1113,1581,791,816,858,52.77,13
617,2039,5057,588,793,822,850,16.15,17
618,2103,2417,2445,787,818,822,13.17,5
619,3043,673,2226,789,821,724,61.49,22
620,2421,2974,2535,790,816,883,25.16,11
621,2547,4597,2191,791,819,643,52.49,24
622,859,4505,1717,791,816,825,59.10,21
623,1260,1206,2128,790,817,657,27.83,1
624,2796,7649,1003,792,818,626,34.16,12
625,2152,2322,1192,790,821,654,30.02,9
626,1549,3579,1603,791,815,879,18.16,15
627,1581,3824,1604,789,822,765,11.55,21
628,1229,1648,706,791,818,787,32.43,24
629,2356,403,2632,793,819,744,32.27,22
630,2630,5529,1113,793,820,820,18.90,7
631,2390,4932,2330,792,821,826,16.84,17
632,1601,3538,1803,790,821,635,43.50,22
633,1620,581,2341,789,815,653,14.15,9
634,2615,1995,1655,792,819,621,35.32,24
635,1573,1929,540,788,820,778,60.97,10
636,1748,4426,2575,790,817,740,44.68,5
637,2290,7451,2541,791,817,672,23.51,9
638,2146,6966,2437,790,823,706,12.49,5
639,2613,4468,1869,789,820,720,32.93,4
640,2112,974,1546,791,818,686,60.33,12
641,2548,2002,2294,791,815,783,26.10,2
642,2226,7482,459,792,820,780,49.45,24
643,1627,5197,2737,793,818,749,19.24,8
644,1966,3875,2420,790,823,814,22.03,16
645,1853,895,2638,787,815,696,17.42,14
646,2976,1481,727,788,823,747,24.02,18
647,2458,3248,1941,787,820,680,15.46,13
648,1546,5640,1289,789,822,821,63.86,15
649,2939,6059,1471,789,815,777,13.54,27
650,1377,6125,853,791,817,690,42.76,6
651,2905,2896,2533,787,821,599,54.01,22
652,2846,6115,1930,792,818,623,63.33,22
653,2228,6639,2293,790,820,645,33.74,1
654,1122,6169,2246,793,823,689,57.55,29
655,2369,2069,1516,788,823,832,22.91,19
656,894,3764,2033,793,818,672,63.53,1
657,2265,3648,680,787,823,614,24.62,17
658,2951,6032,2181,787,819,719,63.18,22
659,2253,2107,2381,792,822,684,59.30,15
660,1649,1557,509,791,822,697,26.50,7
661,1121,619,2828,788,821,808,32.49,23
662,1916,2306,829,792,821,713,63.62,8
663,2728,4674,1434,791,821,789,59.63,29
664,2800,4902,1447,792,818,737,60.34,9
665,1996,6538,1907,792,816,711,63.30,11
666,2471,5956,1000,787,816,676,59.17,19
667,3234,1073,1409,789,820,755,58.66,18
668,3219,3640,611,792,822,665,61.51,4
669,875,1754,1211,792,816,641,11.67,2
670,2135,2276,463,787,820,793,36.02,4
671,2928,3722,2690,788,816,761,45.01,23
672,1792,5132,2019,793,819,774,35.95,7
673,3181,1775,2673,789,823,734,37.29,10
674,917,1750,420,788,823,762,43.50,1
675,995,6492,1794,790,820,629,53.84,28
676,1826,5572,1525,793,823,701,25.44,15
677,3225,1586,2185,793,823,870,20.71,6
678,926,5624,667,792,820,844,35.38,24
679,1478,2235,1792,793,820,623,43.82,28
680,2881,532,1301,792,821,792,50.39,2
681,1457,250,1827,788,816,656,12.82,3
682,2504,5143,403,788,821,736,21.66,26
683,956,4254,2728,791,817,580,9.39,5
684,1275,485,2477,788,821,881,46.27,8
685,1974,3266,2699,790,816,822,63.90,27
686,1853,3042,2877,791,818,724,23.85,10
687,2963,3518,2188,793,821,620,60.47,27
688,2443,1344,1935,790,816,882,64.38,8
689,2261,6539,2933,788,818,713,29.37,8
690,913,4065,983,788,821,851,28.89,5
691,1478,7135,1176,790,822,592,45.97,17
692,1946,4111,1988,788,821,784,20.36,14
693,1309,1970,854,792,820,836,44.50,3
694,1936,2691,429,789,815,587,36.03,27
695,3237,2616,2862,793,823,643,13.63,8
696,2542,4454,815,791,819,819,45.51,7
697,2983,5645,446,792,816,839,25.11,22
698,2507,1347,1531,787,823,828,12.07,25
699,858,6228,1881,793,818,703,25.19,27
700,2475,5615,2012,787,821,794,52.69,26
701,3089,4669,2415,790,816,665,14.34,17
702,3231,7590,792,789,815,580,45.62,23
703,1050,6329,2599,792,815,766,31.09,28
704,3099,7254,2862,789,820,678,44.30,6
705,2430,1385,715,792,818,630,39.01,20
706,1258,2914,1550,787,822,811,34.21,7
707,826,3264,774,792,818,674,28.82,13
708,2924,301,450,790,822,832,34.13,13
709,2893,870,2133,787,819,843,62.43,5
710,1286,5188,2318,791,819,777,54.60,21
711,1345,6140,1995,793,817,679,17.82,20
712,3024,6405,2697,791,817,803,40.88,6
713,2500,3104,748,790,822,754,64.37,2
714,1457,3099,2802,793,821,720,58.08,20
715,947,3649,2373,791,817,831,25.48,20
716,990,6732,1587,787,819,846,12.67,21
717,1227,334,724,787,818,815,10.31,11
718,2132,3325,1526,789,822,748,21.36,16
719,2311,3165,698,791,820,812,53.30,3
720,892,1324,961,788,819,682,32.43,10
721,2867,5273,1523,789,820,710,14.35,29
722,1131,6411,2673,790,821,799,31.01,3
723,1008,581,2484,792,820,864,57.92,11
724,2909,4003,2907,788,817,647,50.10,16
725,1401,1942,2791,787,817,818,33.13,27
726,1516,3755,1824,788,820,814,53.64,2
727,907,6929,604,791,819,830,28.08,24
728,1874,4661,2272,790,819,692,52.14,10
729,2219,2013,1255,792,815,798,56.73,8
730,2358,1937,1848,789,820,776,35.83,1
731,1395,946,2159,787,817,620,50.45,9
732,1529,4825,644,788,820,596,33.73,7
733,2690,7045,809,791,817,669,60.13,14
734,2919,2812,2268,792,821,819,58.01,20
735,1261,3320,1457,788,817,861,43.67,2
736,3060,7603,1811,787,819,832,63.10,2
737,3234,6416,2584,791,816,573,58.19,18
738,1839,4219,2016,790,821,597,46.06,25
739,3159,3683,590,790,818,673,58.65,15
740,1288,2154,2326,789,822,659,35.50,23
741,1742,7185,2270,790,823,728,52.16,23
742,2435,5986,1926,789,820,621,47.79,16
743,2280,3093,1343,788,823,678,17.87,22
744,1717,2041,2442,787,815,686,55.27,6
745,1052,2801,2689,793,816,682,57.05,20
746,2931,4837,694,790,823,603,32.52,7
747,2128,3230,551,792,815,656,60.53,24
748,2488,6209,2675,790,815,886,49.28,14
749,3216,5062,2276,791,819,584,32.88,3
750,1313,6682,905,792,815,884,30.44,12
751,2171,2891,2292,791,821,725,60.63,15
752,1402,2822,901,791,823,771,10.24,1
753,1706,3255,2426,787,821,644,61.97,17
754,1090,7525,2698,788,816,587,39.74,15
755,2242,3022,2785,793,818,825,27.63,27
756,2396,2746,2076,787,820,666,40.97,26
757,1100,6376,1963,790,820,710,19.85,25
758,2913,1746,2135,792,815,608,35.06,29
759,1038,6238,1797,789,816,617,15.12,2
760,3218,4372,2311,793,816,785,11.13,5
761,1571,3112,748,792,822,698,39.32,22
762,2851,4037,418,788,817,694,35.07,13
763,965,7392,2324,790,822,821,42.78,2
764,1202,1482,1758,791,818,803,21.10,9
765,2048,3499,2703,788,818,630,30.27,2
766,1702,4303,2252,789,821,609,10.41,1
767,1176,528,1501,789,816,693,61.73,8
768,2259,4946,2600,788,822,722,17.38,26
769,862,6491,1481,789,820,850,40.79,19
770,3167,332,2483,789,818,865,24.72,8
771,2504,5099,1023,792,823,675,44.12,24
772,2437,4045,1902,789,819,712,17.37,1
773,1194,226,2792,791,818,613,35.91,6
774,940,1957,2147,791,816,824,30.66,19
775,1069,1987,1312,788,815,728,17.77,9
776,1135,6959,2290,788,815,859,45.79,12
777,3090,7412,787,790,821,661,12.96,23
778,2309,3822,893,791,823,591,29.20,5
779,2175,7081,1996,792,823,823,53.56,1
780,1019,900,1891,790,818,714,55.38,10
781,1407,3149,1669,789,816,581,26.45,3
782,982,2457,2620,788,819,849,25.10,15
783,1490,6667,1601,792,818,727,47.26,27
784,3114,7315,743,787,821,715,30.09,12
785,1630,3791,849,787,822,647,41.16,14
786,2890,644,2675,788,816,843,25.75,25
787,2448,184,1021,791,816,882,62.39,29
788,2033,6146,2796,787,819,632,61.23,11
789,1272,1627,2530,792,818,653,11.35,10
790,1412,4606,1671,787,815,683,31.01,26
791,2190,2685,2372,788,819,652,18.11,12
792,1842,5700,994,790,823,618,45.92,22
793,1178,2330,2038,787,823,741,28.13,2
794,824,3883,1761,787,818,730,9.47,8
795,2291,6888,1642,789,816,769,22.75,3
796,1794,7176,1275,792,821,812,41.25,12
797,1193,3364,2600,789,818,790,19.82,24
798,3063,139,1048,792,821,883,55.17,12
799,1077,4770,1102,790,821,735,9.17,10
800,2191,5731,631,791,819,586,45.68,11
801,2071,5248,1087,788,816,668,44.36,22
802,2615,1130,1533,790,815,704,10.40,5
803,1046,987,1176,792,823,790,16.43,19
804,2491,4781,1943,788,817,738,40.35,25
805,2555,5866,1634,791,823,670,26.99,18
806,2020,7572,1065,790,823,733,23.58,20
807,2926,1479,2889,792,815,754,38.85,22
808,2855,620,2686,791,821,790,59.95,27
809,3061,6730,1823,791,816,731,32.72,1
810,2554,1451,2227,793,823,742,9.30,12
811,1989,2608,1013,790,818,720,47.64,18
812,886,4127,468,789,822,627,35.87,10
813,3167,7597,1935,791,823,706,44.47,28
814,1048,4165,1179,790,821,756,61.17,14
815,2355,1511,2331,789,823,647,61.86,13
816,2542,4509,1072,787,820,790,35.02,24
817,1438,1583,2726,793,822,766,25.62,29
818,2407,4920,1664,791,823,735,21.74,14
819,2689,2336,1371,791,822,653,32.27,27
820,2091,6381,2381,791,815,769,15.48,25
821,2133,5616,2253,789,819,848,54.73,29
822,1658,3890,892,791,819,787,55.84,10
823,1225,1078,773,789,822,578,55.03,4
824,2465,4636,1373,791,817,697,43.32,10
825,1869,6268,2876,789,817,661,22.93,25
826,1060,4910,2137,789,818,849,33.61,12
827,1748,1325,1900,788,821,660,54.25,16
828,2380,5814,2312,790,816,776,15.51,12
829,1408,7042,673,789,821,693,63.90,16
830,2348,957,953,788,818,854,46.87,12
831,1220,4353,2067,790,822,865,26.47,16
832,2700,3850,2351,791,820,747,27.32,20
833,1703,360,1409,787,821,870,20.34,16
834,894,2343,1180,789,817,606,58.86,15
835,3039,2413,2088,788,817,591,60.87,24
836,1302,1355,488,792,820,639,10.55,14
837,911,639,2134,793,822,784,49.85,19
838,2448,1877,2386,791,822,678,34.87,11
839,1814,4285,2110,790,822,693,32.30,17
840,1790,7613,1449,793,815,596,49.03,18
841,1096,159,588,788,819,579,52.81,13
842,2178,1362,920,793,822,790,37.56,6
843,3003,1132,595,790,822,668,17.00,14
844,1023,2539,962,789,816,673,43.31,11
845,1474,6106,2165,789,818,771,9.52,8
846,1578,3315,913,790,821,780,11.71,21
847,2502,652,1006,793,819,834,54.05,3
848,1190,5739,952,790,820,705,10.49,14
849,2506,658,2118,791,816,715,28.84,12
850,1802,302,595,789,815,779,23.33,18
851,1821,3355,681,787,819,750,34.71,10
852,1673,5244,2039,787,817,699,55.45,14
853,3001,7234,1041,788,815,599,44.26,25
854,3192,5495,2614,787,819,793,20.31,16
855,2302,4103,766,787,816,626,9.15,28
856,3014,4258,1404,790,817,786,14.99,23
857,1399,1250,1171,793,817,688,10.79,24
858,2650,6449,464,790,821,717,26.59,16
859,821,3488,1051,789,818,724,17.44,15
860,1675,7160,1809,791,823,646,58.88,11
861,1134,4728,808,793,820,600,34.48,22
862,1567,3903,2263,792,819,688,13.91,16
863,883,5645,2691,790,815,686,25.12,18
864,2418,1433,1212,788,816,855,29.91,5
865,3065,3732,1974,788,815,686,44.35,21
866,1346,1579,1543,788,823,807,63.36,5
867,2762,827,1487,791,815,855,37.43,10
868,1706,1470,1037,787,819,751,34.64,5
869,1644,3283,968,789,817,773,59.45,2
870,1339,6572,1603,788,816,764,23.85,3
871,1528,7486,1386,790,820,847,58.09,25
872,1421,1586,937,787,817,644,46.20,15
873,1210,1944,1433,791,820,728,49.64,15
874,3146,2415,2283,789,820,630,25.68,27
875,902,3251,1109,792,821,660,10.22,17
876,1413,3240,2029,787,817,804,49.67,8
877,2041,634,1943,790,820,873,42.56,9
878,1823,4450,1817,790,822,634,62.69,10
879,1119,4224,1521,789,816,619,47.40,1
880,2976,1413,2880,791,818,887,12.58,3
881,1174,6150,586,792,820,804,39.99,24
882,2706,6453,1460,791,816,741,34.63,13
883,2003,4744,1349,793,818,599,35.55,22
884,2280,4765,2176,787,815,616,46.24,14
885,1169,3872,2131,791,820,710,22.49,15
886,1010,5210,965,788,818,772,62.50,3
887,1207,2157,496,790,821,762,32.13,12
888,2560,5369,1007,789,819,719,64.28,13
889,996,5681,2089,789,821,696,44.08,18
890,2522,1943,461,788,815,732,59.50,6
891,2688,276,2782,788,816,670,42.21,3
892,1048,5588,1497,789,821,847,60.18,9
893,2714,5358,1082,793,819,877,28.64,5
894,2408,5193,2560,789,822,675,51.80,24
895,1725,4331,518,788,822,804,42.01,18
896,3186,503,1485,791,815,574,60.30,25
897,1112,4014,1491,791,817,725,11.77,20
898,1163,4160,1598,791,818,780,10.95,11
899,3138,1739,1310,789,823,840,41.68,26
900,2766,3829,677,793,822,857,17.05,1
901,1579,975,1017,790,818,872,29.33,18
902,2610,3787,2570,790,821,796,54.37,20
903,2373,2680,475,791,819,587,59.16,15
904,1710,6863,2290,788,815,816,12.16,11
905,2725,4055,2295,792,823,647,55.85,9
906,2098,6883,833,789,816,875,54.09,24
907,2394,3692,1128,788,820,736,13.52,10
908,1786,228,493,790,823,643,16.51,5
909,2094,4707,1321,789,820,705,53.38,7
910,2035,6918,2911,788,820,603,24.57,17
911,1932,2973,2507,791,823,662,58.55,22
912,2853,5357,769,788,820,645,50.08,8
913,1697,3831,431,793,820,765,30.91,28
914,2512,925,1382,791,818,757,11.58,4
915,1111,1272,2581,791,816,747,63.36,9
916,1276,1037,668,788,823,827,53.76,1
917,1090,5262,1082,790,818,863,46.06,16
918,2819,5157,1623,791,817,705,10.48,25
919,2159,3907,1451,790,819,618,59.74,23
920,2867,1453,529,792,815,812,14.13,18
921,2423,670,769,791,822,693,17.49,5
922,3134,516,1389,792,821,709,43.65,10
923,894,4657,2676,788,816,722,59.70,10
924,1332,846,1935,791,822,723,11.88,22
925,1077,3932,1004,793,815,590,26.49,2
926,1647,4272,1745,791,818,764,33.66,8
927,1377,6348,2060,787,819,598,62.66,18
928,2804,2621,2457,791,818,846,46.83,5
929,2379,4788,2240,793,820,760,31.89,25
930,1838,6339,955,787,820,678,12.88,4
931,2919,5164,2215,792,823,672,34.13,3
932,2789,2568,2292,789,815,706,49.58,22
933,1106,3594,2311,787,818,658,39.97,23
934,2761,6199,495,792,823,721,51.44,9
935,2308,7195,820,792,823,598,44.09,8
936,3182,2974,2145,791,822,879,11.15,10
937,897,2545,1600,787,816,800,14.80,4
938,2453,952,2010,790,819,749,37.51,13
939,884,4601,410,787,822,777,35.56,9
940,1636,6901,1809,791,821,704,37.07,25
941,2558,6125,975,789,821,745,50.86,11
942,1191,7629,1939,791,815,578,24.88,3
943,1557,4620,2286,790,819,821,41.56,22
944,1174,5429,1674,792,823,661,23.94,16
945,2186,3831,1225,791,820,819,38.22,26
946,1044,7311,1883,792,822,706,43.90,11
947,2849,7140,1734,787,820,593,23.94,12
948,1451,2244,2384,792,816,867,21.12,1
949,2336,4407,510,789,820,638,15.08,8
950,944,311,1124,791,819,631,28.45,24
951,2468,2380,1450,792,822,789,47.09,10
952,1019,4208,998,790,818,751,58.57,11
953,1895,1636,2014,790,816,593,37.81,19
954,2693,4137,2733,791,816,867,29.44,5
955,1348,7525,1112,793,817,576,56.37,3
956,928,6462,1986,787,821,771,52.56,8
957,1884,3546,2576,787,815,877,21.96,21
958,3234,5062,530,791,815,654,64.62,7
959,1245,5560,1896,787,821,625,55.75,4
960,974,6348,2298,793,821,879,17.03,4
961,1837,4848,818,790,822,689,21.31,23
962,1522,7403,2300,790,816,790,44.99,20
963,1792,409,1873,787,821,712,36.43,4
964,1233,1985,2860,790,816,603,51.28,2
965,2208,4973,2804,789,820,824,58.25,4
966,1233,3792,546,788,823,839,58.20,19
967,3211,1004,2056,789,823,757,32.42,29
968,2729,4689,1378,787,821,796,32.91,11
969,909,4007,1328,789,818,833,13.65,5
970,2523,7177,1378,787,820,706,48.15,17
971,2557,1310,1643,792,820,854,63.26,6
972,2269,4188,2481,793,821,591,27.18,19
973,2675,6409,834,788,823,624,15.69,20
974,1457,4888,2511,793,819,652,9.96,13
975,3011,6846,1994,789,823,596,53.05,15
976,2347,2198,1806,790,818,724,41.22,22
977,2743,1301,2500,790,823,709,52.21,15
978,1594,2491,2268,788,820,723,20.61,24
979,2988,6307,462,792,821,803,10.61,1
980,2199,6475,2196,790,821,766,15.94,26
981,1591,687,561,792,817,574,60.28,22
982,913,2190,458,792,815,831,10.44,22
983,1406,464,620,793,816,842,21.85,17
984,1538,4882,2826,788,820,577,39.54,12
985,2370,351,642,793,819,870,17.76,3
986,909,7067,520,791,815,860,62.79,24
987,1086,1440,2008,791,820,828,12.14,18
988,1605,4537,881,790,818,810,60.66,5
989,1527,2733,1891,788,818,794,26.25,8
990,2882,3070,1524,788,818,877,37.74,2
991,3030,2784,2736,787,815,634,27.40,29
992,1805,3512,2426,787,823,654,20.81,26
993,2191,7508,2643,791,821,733,34.02,7
994,1982,1719,1049,787,816,600,54.49,24
995,2570,5499,1091,792,816,812,54.11,17
996,2972,3388,2265,789,822,766,22.93,26
997,1355,3566,580,792,823,604,12.10,7
998,3010,667,2025,790,817,845,55.93,22
999,1628,790,2159,789,817,877,14.30,23
1000,3053,4730,519,788,822,842,21.61,10
1001,2497,6838,1646,787,817,639,47.70,13
1002,2895,6032,2089,790,822,723,55.51,20
1003,2635,4567,1174,788,819,600,22.41,11
1004,2862,4993,2685,788,819,609,29.91,29
1005,2712,4682,1252,791,819,709,18.64,9
1006,1136,2040,398,789,823,618,46.63,3
1007,1965,837,704,787,823,667,34.89,16
1008,1819,5601,874,787,816,811,46.70,11
1009,3043,4183,1534,792,819,868,19.35,19
1010,1702,3142,1695,788,818,797,54.75,14
1011,3129,6927,1016,793,817,718,42.60,19
1012,1516,7393,2568,791,816,750,61.24,20
1013,2351,4926,1156,787,815,715,55.22,18
1014,2274,6644,1504,791,819,774,44.98,7
1015,2894,2778,2617,787,819,886,32.01,4
1016,3093,584,2726,790,815,727,48.49,19
1017,922,5849,1718,790,816,603,48.11,5
1018,2486,4774,850,791,820,725,44.43,19
1019,2947,6659,529,792,817,699,18.02,10
1020,1058,3060,2884,788,822,620,39.65,28
1021,2427,5628,1600,790,815,655,61.03,26
1022,1602,3322,1313,791,816,593,27.83,3
1023,2894,750,2025,788,816,583,53.25,6
1024,2997,4993,1452,788,816,652,21.36,27
1025,2717,5562,1936,788,820,787,37.98,11
1026,3197,3812,2203,788,822,616,26.13,5
1027,1300,3549,505,791,817,770,37.20,23
1028,981,4707,2924,789,818,580,24.19,24
1029,1524,6104,410,791,822,694,18.99,15
1030,1413,5113,942,790,815,815,39.10,15
1031,2248,4800,2261,791,823,858,46.42,8
1032,2396,266,1530,791,819,735,12.13,13
1033,2520,1214,2539,790,823,701,56.64,20
1034,1873,2753,1513,792,816,601,60.17,28
1035,2217,3037,1027,787,819,736,17.01,13
1036,3155,5445,1115,791,819,643,35.08,6
1037,1449,3601,1687,787,816,579,26.53,12
1038,1136,832,406,791,817,867,50.79,7
1039,2557,1527,1846,787,823,633,56.90,4
1040,1777,5830,2449,787,817,884,30.11,11
1041,3056,1346,1515,791,820,829,27.60,22
1042,1343,3988,642,788,823,708,32.28,21
1043,2705,3914,1536,793,818,758,20.52,19
1044,2753,3355,2585,790,816,793,55.61,23
1045,2567,4455,1699,789,816,888,21.01,21
1046,1207,4817,1864,788,817,815,38.45,28
1047,2860,523,1545,788,820,702,36.76,24
1048,2903,4311,2607,790,815,639,31.25,16
1049,1200,6565,2327,790,815,875,14.42,26
1050,1665,4450,1796,789,815,736,57.29,11
1051,2577,1519,1769,788,819,793,44.63,12
1052,2449,552,1279,787,819,608,31.46,13
1053,2630,7412,2506,791,822,827,10.15,25
1054,2977,5081,2394,790,820,627,48.83,3
1055,1213,2657,1097,791,821,884,11.81,23
1056,1287,1369,2281,788,819,829,48.15,1
1057,864,6555,2876,789,821,819,46.70,23
1058,2372,2459,1865,789,818,634,15.20,27
1059,2497,6965,2823,788,823,850,41.09,9
1060,1091,1016,1148,788,823,596,31.51,18
1061,2374,202,1224,791,817,750,60.83,24
1062,2508,2326,1663,789,823,848,16.20,28
1063,2683,1523,1951,788,819,710,48.22,26
1064,1112,7029,467,792,817,762,31.19,3
1065,1073,644,2633,787,820,652,60.21,24
1066,3166,4532,972,791,819,667,60.22,17
1067,2629,4841,1285,791,819,608,17.30,26
1068,3206,6889,1051,788,819,759,30.72,15
1069,2460,5198,2542,791,823,696,53.07,8
1070,1531,2542,1064,791,820,749,48.10,16
1071,1496,3829,2320,792,815,749,50.75,11
1072,2807,6918,878,792,822,601,59.54,9
1073,840,7110,764,788,820,875,44.34,21
1074,1194,6302,1811,791,822,792,28.07,10
1075,891,5988,1441,791,817,889,57.53,19
1076,2781,2019,954,791,820,739,62.71,14
1077,1171,3491,1369,787,815,841,29.47,19
1078,1704,2879,1652,793,821,743,17.60,2
1079,1156,2919,1739,791,822,656,12.55,7
1080,2180,5109,1366,792,820,783,43.81,28
1081,1089,6310,2244,791,816,824,9.22,1
1082,2159,4487,995,787,817,745,36.40,21
1083,2614,6132,510,787,823,776,17.48,26
1084,891,6402,1050,787,819,771,52.83,27
1085,2930,1892,1735,788,819,818,10.86,11
1086,1475,2972,1651,791,822,755,37.02,1
1087,890,6738,2703,793,815,884,13.36,11
1088,870,2814,2126,793,819,700,57.41,28
1089,2081,7097,1600,787,820,689,16.07,3
1090,1170,3282,794,788,815,818,51.20,3
1091,1433,1651,684,787,818,732,24.92,5
1092,1814,2465,618,790,817,592,31.58,5
1093,1357,3806,970,790,819,790,10.94,10
1094,2032,686,495,790,821,823,60.25,6
1095,2899,3860,1667,790,819,794,41.12,18
1096,3126,2467,916,789,823,739,43.61,9
1097,1873,1147,1759,793,822,614,55.02,16
1098,2688,6535,1432,788,816,856,38.94,18
1099,2888,1122,2770,788,820,878,14.14,7
1100,1908,4639,1763,787,821,772,53.24,5
1101,1014,5699,2853,791,818,797,56.67,23
1102,2975,1097,1479,793,822,740,40.71,14
1103,1591,5665,1508,790,816,594,54.08,20
1104,2600,879,2514,789,821,741,28.80,27
1105,2125,1539,425,790,815,843,18.47,27
1106,875,6625,1402,787,817,866,62.68,22
1107,3084,6933,958,787,820,589,33.27,1
1108,1841,1641,616,788,815,612,13.35,16
1109,3231,5197,2363,790,820,853,52.74,18
1110,2685,5314,1197,792,815,585,47.25,25
1111,1475,5839,2889,787,819,655,37.80,19
1112,2885,4517,1794,791,817,838,44.78,17
1113,2407,7522,1591,789,820,863,63.20,24
1114,2243,6744,580,788,822,729,28.46,4
1115,1327,2698,2004,789,816,666,61.73,9
1116,1529,6938,2087,789,821,737,14.98,3
