FullDate,SubCategory,Brand,SalesChannel,Category,ReturnAmt,ReturnQty,ReturnRate_Value,ReasonName
2023-10-04,Cold Air Intakes,BAK,MobileApp,Performance,1406445.53,25942,907.991335,"Wrong Item "
2024-05-15,Trailer Hitches,Flowmaster,MobileApp,Towing,8521557.87,12971,5501.490812,"Missing Parts "
2019-06-23,LED Light Bars,MagnaFlow,Web,Lighting,11824281.13,25822,7591.575965,"Defective "
2020-07-26,Running Boards,K&N,Web,Exterior,7315630.82,25822,4696.872292,"Warranty Claim "
2020-10-26,Cold Air Intakes,CURT,MobileApp,Performance,939619.24,25942,606.609466,"Warranty Claim "
2021-11-24,Cold Air Intakes,Husky Liners,MobileApp,Performance,6759966.36,12971,4364.211575,"Better Price Found "
2024-06-27,Floor Mats,CURT,MobileApp,Interior,11478427.03,25942,7410.438436,"Late Delivery "
2021-01-27,Cold Air Intakes,TruXedo,Web,Performance,8977018.30,12911,5763.538400,"Not as Described "
2021-10-10,Exhaust,Rough Country,Web,Performance,5946290.16,12911,3817.709977,"Missing Parts "
2021-06-26,Trailer Hitches,Flowmaster,InStore,Towing,14045745.08,25964,8843.537406,"Not as Described "
2019-01-10,Tonneau Covers,TruXedo,MobileApp,Exterior,651533.33,12971,420.621881,"Warranty Claim "
2020-02-08,Running Boards,Tyger Auto,MobileApp,Exterior,10933385.61,12971,7058.561029,"Defective "
2021-04-03,Running Boards,MagnaFlow,MobileApp,Exterior,8714955.48,12971,5626.347870,"Wrong Item "
2024-05-10,Floor Mats,TruXedo,MobileApp,Interior,8760483.69,12971,5655.740746,"Damaged "
2024-12-17,Floor Mats,Westin,MobileApp,Interior,11448723.44,25942,7391.261888,"Other "
2025-05-21,LED Light Bars,Westin,MobileApp,Lighting,11629409.47,25942,7507.912287,"Changed Mind "
2025-06-19,LED Light Bars,MagnaFlow,MobileApp,Lighting,15376082.82,12971,9926.755665,"Ordered by Mistake "
2019-11-12,Floor Mats,WeatherTech,Web,Interior,6843088.22,12911,4393.484241,"Not as Described "
2019-10-23,LED Light Bars,BAK,InStore,Lighting,6258232.74,25964,3940.329540,"Damaged "
2020-12-13,Floor Mats,TruXedo,InStore,Interior,1039728.38,25964,654.631839,"Other "
2021-10-31,Cold Air Intakes,Flowmaster,InStore,Performance,8562797.38,12982,5391.339645,"Not as Described "
2020-08-20,Tonneau Covers,Westin,MobileApp,Exterior,7981834.56,25942,5153.046718,"Not as Described "
2024-08-30,Cold Air Intakes,Westin,Web,Performance,5883413.59,12911,3777.341107,"Other "
2021-11-01,Trailer Hitches,Westin,MobileApp,Towing,3651466.21,12971,2357.371325,"Changed Mind "
2024-09-26,Floor Mats,CURT,MobileApp,Interior,4307150.26,12971,2780.679428,"Defective "
2021-07-01,Lift Kits,Husky Liners,Web,Suspension,13575916.50,12911,8716.184286,"Missing Parts "
2022-01-27,Running Boards,Tyger Auto,Web,Exterior,10769452.43,12911,6914.340848,"Other "
2019-03-11,Running Boards,Westin,MobileApp,Exterior,9851344.79,12971,6359.998077,"Late Delivery "
2023-02-01,Exhaust,Flowmaster,MobileApp,Performance,8529081.05,12971,5506.347760,"Ordered by Mistake "
2023-12-17,Exhaust,K&N,MobileApp,Performance,12105445.17,25942,7815.239908,"Warranty Claim "
2020-04-29,Tonneau Covers,BAK,Web,Exterior,8424040.17,12911,5408.507974,"Late Delivery "
2021-01-15,Trailer Hitches,Tyger Auto,Web,Towing,15187983.96,25822,9751.185283,"Wrong Item "
2025-06-13,Cold Air Intakes,TruXedo,Web,Performance,9588999.70,12911,6156.450821,"Other "
2025-06-14,Exhaust,K&N,Web,Performance,14599500.58,12911,9373.359346,"Missing Parts "
2019-06-12,Running Boards,MagnaFlow,InStore,Exterior,4350657.66,25964,2739.273717,"Not as Described "
2022-09-21,Exhaust,CURT,InStore,Performance,9314455.18,12982,5864.601706,"Not as Described "
2019-10-05,LED Light Bars,CURT,Marketplace,Lighting,921954.18,13324,1176.357852,"Better Price Found "
2020-04-10,Tonneau Covers,Rough Country,MobileApp,Exterior,9660800.80,25942,6236.983282,"Better Price Found "
2021-09-08,Trailer Hitches,TruXedo,MobileApp,Towing,13451056.71,25942,8683.963440,"Ordered by Mistake "
2019-08-17,Cold Air Intakes,MagnaFlow,Web,Performance,15155964.68,12911,9730.627779,"Wrong Item "
2025-06-26,Trailer Hitches,CURT,Web,Towing,15364477.33,12911,9864.499927,"Missing Parts "
2020-07-29,Trailer Hitches,WeatherTech,InStore,Towing,3224988.44,25964,2030.524943,"Warranty Claim "
2020-12-03,Trailer Hitches,Westin,InStore,Towing,11930068.54,12982,7511.455867,"Better Price Found "
2022-03-05,Running Boards,BAK,MobileApp,Exterior,2387831.39,12971,1541.571734,"Ordered by Mistake "
2020-08-26,Cold Air Intakes,Husky Liners,Web,Performance,4217378.15,12911,2707.690874,"Ordered by Mistake "
2022-08-21,Cold Air Intakes,Putco,Web,Performance,10927741.29,12911,7015.967570,"Other "
2024-07-12,Exhaust,Putco,Web,Performance,13474436.04,12911,8651.030350,"Missing Parts "
2019-06-07,Trailer Hitches,BAK,InStore,Towing,14382368.34,12982,9055.483660,"Not as Described "
2019-07-29,Floor Mats,MagnaFlow,InStore,Interior,7849306.66,25964,4942.108529,"Defective "
2020-02-18,LED Light Bars,K&N,InStore,Lighting,2162931.02,12982,1361.827653,"Missing Parts "
2025-04-19,Lift Kits,Westin,InStore,Suspension,10307967.64,25964,6490.141487,"Defective "
2020-02-05,Tonneau Covers,WeatherTech,MobileApp,Exterior,12260967.46,25942,7915.644649,"Warranty Claim "
2024-03-22,Tonneau Covers,CURT,Web,Exterior,13440738.33,12911,8629.395331,"Damaged "
2024-04-16,Running Boards,MagnaFlow,Web,Exterior,13035591.15,12911,8369.277389,"Defective "
2024-08-11,Running Boards,CURT,InStore,Exterior,2083091.72,25964,1311.558892,"Other "
2024-11-01,Exhaust,TruXedo,InStore,Performance,3110617.02,12982,1958.513942,"Better Price Found "
2022-02-08,Tonneau Covers,Westin,MobileApp,Exterior,14480305.56,12971,9348.444009,"Missing Parts "
2023-09-06,LED Light Bars,CURT,MobileApp,Lighting,4169398.24,25942,2691.747044,"Not as Described "
2020-11-27,Exhaust,Husky Liners,Web,Performance,13538474.60,12911,8692.145286,"Late Delivery "
2021-04-27,Tonneau Covers,Westin,Web,Exterior,1294456.86,25822,831.078018,"Wrong Item "
2022-03-24,Cold Air Intakes,MagnaFlow,Web,Performance,13636598.20,12911,8755.143976,"Warranty Claim "
2024-01-20,Lift Kits,Flowmaster,Web,Suspension,12762523.50,25822,8193.958858,"Damaged "
2020-03-18,Floor Mats,Putco,MobileApp,Interior,14032027.80,12971,9059.036941,"Missing Parts "
2020-06-04,Exhaust,BAK,MobileApp,Performance,2564755.83,12971,1655.793757,"Missing Parts "
2022-04-14,Running Boards,Westin,MobileApp,Exterior,10775787.96,12971,6956.816358,"Better Price Found "
2024-07-15,Cold Air Intakes,Putco,Web,Performance,9147572.61,12911,5873.039918,"Other "
2019-07-20,Running Boards,BAK,InStore,Exterior,6345861.24,25964,3995.502586,"Defective "
2020-08-04,Running Boards,Putco,MobileApp,Exterior,1180750.13,25942,762.282948,"Better Price Found "
2019-02-27,Running Boards,MagnaFlow,Web,Exterior,1951755.87,12911,1253.085841,"Better Price Found "
2023-06-10,Running Boards,Westin,Web,Exterior,3333232.87,25822,2140.040126,"Ordered by Mistake "
2024-05-17,Tonneau Covers,BAK,Web,Exterior,9101222.12,12911,5843.281403,"Missing Parts "
2024-11-03,Lift Kits,CURT,Web,Suspension,14083060.58,25822,9041.787608,"Ordered by Mistake "
2019-08-24,Running Boards,Tyger Auto,InStore,Exterior,7351706.60,12982,4628.807349,"Defective "
2019-11-10,Exhaust,Rough Country,InStore,Performance,11603960.70,12982,7306.130422,"Other "
2020-07-27,Floor Mats,Putco,InStore,Interior,5237717.72,25964,3297.788390,"Wrong Item "
2019-03-23,Cold Air Intakes,Westin,MobileApp,Performance,4077952.69,12971,2632.710006,"Damaged "
2020-12-15,Running Boards,Tyger Auto,MobileApp,Exterior,12945187.71,25942,8357.375622,"Changed Mind "
2024-08-17,Exhaust,Putco,Web,Performance,8719314.74,25822,5598.084093,"Defective "
2022-05-14,Trailer Hitches,Flowmaster,InStore,Towing,12871782.82,25964,8104.382105,"Damaged "
2025-05-22,Running Boards,Tyger Auto,InStore,Exterior,7437647.44,12982,4682.917839,"Ordered by Mistake "
2025-06-07,Floor Mats,TruXedo,InStore,Interior,6328075.90,12982,3984.304487,"Late Delivery "
2021-02-23,Floor Mats,BAK,MobileApp,Interior,2384458.93,25942,1539.394463,"Warranty Claim "
2025-08-11,LED Light Bars,Husky Liners,MobileApp,Lighting,10897715.36,12971,7035.532379,"Changed Mind "
2019-07-08,NULL,MagnaFlow,InStore,Towing,7708841.42,25964,4853.668209,"Other "
2022-08-20,Tonneau Covers,CURT,InStore,Exterior,9654323.94,12982,6078.591487,"Better Price Found "
2022-12-19,Cold Air Intakes,Westin,InStore,Performance,12809988.50,12982,8065.474935,"Wrong Item "
2022-06-08,LED Light Bars,BAK,MobileApp,Lighting,11578692.86,12971,7475.169781,"Late Delivery "
2024-08-01,Cold Air Intakes,Putco,MobileApp,Performance,10123865.50,12971,6535.936778,"Ordered by Mistake "
2020-08-01,Tonneau Covers,Flowmaster,InStore,Exterior,14263972.50,25964,8980.938770,"Warranty Claim "
2022-05-28,Tonneau Covers,Tyger Auto,InStore,Exterior,6167358.74,25964,3883.113051,"Warranty Claim "
2024-03-13,Floor Mats,MagnaFlow,InStore,Interior,8208518.60,12982,5168.277141,"Defective "
2024-04-18,Running Boards,CURT,InStore,Exterior,451384.14,25964,284.196001,"Ordered by Mistake "
2022-01-23,Trailer Hitches,CURT,MobileApp,Towing,3954598.48,12971,2553.072842,"Wrong Item "
2022-09-19,Exhaust,Husky Liners,MobileApp,Performance,6976452.35,25942,4503.974409,"Better Price Found "
2024-11-22,Tonneau Covers,TruXedo,MobileApp,Exterior,1836953.02,12971,1185.925965,"Defective "
2021-07-29,Lift Kits,Flowmaster,Web,Suspension,7930839.97,12911,5091.856977,"Changed Mind "
2022-11-09,Lift Kits,CURT,Web,Suspension,4696763.58,12911,3015.472237,"Defective "
2022-06-15,NULL,CURT,MobileApp,Performance,11475703.12,25942,7408.679918,"Late Delivery "
2025-08-02,Lift Kits,Tyger Auto,MobileApp,Suspension,2935467.01,25942,1895.123939,"Warranty Claim "
2024-06-20,Floor Mats,CURT,Web,Interior,12894215.70,25822,8278.509630,"Ordered by Mistake "
2022-02-26,Floor Mats,Husky Liners,InStore,Interior,9751948.58,25964,6140.058311,"Ordered by Mistake "
2024-01-01,Cold Air Intakes,TruXedo,InStore,Performance,9470888.28,12982,5963.095875,"Other "
2021-05-29,LED Light Bars,MagnaFlow,MobileApp,Lighting,5172315.96,12971,3339.228269,"Defective "
2023-06-25,Running Boards,CURT,MobileApp,Exterior,11968601.12,25942,7726.893714,"Defective "
2023-08-22,Lift Kits,CURT,MobileApp,Suspension,8543349.15,12971,5515.559179,"Warranty Claim "
2024-12-20,Trailer Hitches,Westin,MobileApp,Towing,14411170.13,12971,9303.810321,"Warranty Claim "
2019-10-11,Running Boards,Westin,Web,Exterior,6426966.69,12911,4126.320251,"Changed Mind "
2019-06-29,Cold Air Intakes,Flowmaster,InStore,Performance,5556555.64,25964,3498.536536,"Ordered by Mistake "
2023-12-17,LED Light Bars,Tyger Auto,InStore,Lighting,5917325.42,12982,3725.686029,"Damaged "
2019-11-05,Running Boards,Westin,Marketplace,Exterior,5619130.52,13324,7169.688020,"Late Delivery "
2023-03-25,Running Boards,Tyger Auto,MobileApp,Exterior,1460275.18,12971,942.743711,"Better Price Found "
2021-06-15,LED Light Bars,CURT,Web,Lighting,2338311.21,25822,1501.267303,"Wrong Item "
2022-11-29,Trailer Hitches,BAK,Web,Towing,7812446.10,25822,5015.844273,"Damaged "
2023-11-15,Tonneau Covers,Rough Country,Web,Exterior,11294284.58,25822,7251.300522,"Warranty Claim "
2025-03-16,Cold Air Intakes,Rough Country,Web,Performance,13995911.33,12911,8985.834923,"Wrong Item "
2025-05-07,Running Boards,Westin,Web,Exterior,5560122.15,25822,3569.777245,"Late Delivery "
2025-07-06,Exhaust,Putco,Web,Performance,15297340.13,12911,9821.395587,"Warranty Claim "
2019-09-25,Cold Air Intakes,Putco,InStore,Performance,799171.92,25964,503.171662,"Missing Parts "
2022-12-02,Trailer Hitches,Westin,MobileApp,Towing,7326280.22,12971,4729.822432,"Ordered by Mistake "
2022-08-20,Lift Kits,MagnaFlow,InStore,Suspension,4744401.72,12982,2987.184640,"Wrong Item "
2024-08-13,Running Boards,Flowmaster,InStore,Exterior,1429448.02,25964,900.008883,"Missing Parts "
2020-12-13,Trailer Hitches,MagnaFlow,MobileApp,Towing,2881248.23,25942,1860.120441,"Late Delivery "
2023-03-06,Floor Mats,Husky Liners,MobileApp,Interior,7575453.13,12971,4890.687863,"Warranty Claim "
2024-10-02,LED Light Bars,Rough Country,MobileApp,Lighting,7218880.34,25942,4660.485288,"Not as Described "
2020-05-27,Running Boards,K&N,Marketplace,Exterior,3516203.60,6662,4486.472724,"Changed Mind "
2020-10-11,Running Boards,Tyger Auto,MobileApp,Exterior,3826055.87,25942,2470.085962,"Wrong Item "
2021-11-15,LED Light Bars,MagnaFlow,MobileApp,Lighting,10956992.83,25942,7073.801774,"Ordered by Mistake "
2023-05-12,Floor Mats,BAK,MobileApp,Interior,11243911.35,25942,7259.035674,"Defective "
2024-05-09,Cold Air Intakes,CURT,MobileApp,Performance,5785325.42,25942,3734.985719,"Not as Described "
2019-01-31,Cold Air Intakes,WeatherTech,Web,Performance,7909536.82,12911,5078.179728,"Ordered by Mistake "
2019-08-13,Exhaust,MagnaFlow,Web,Performance,9967679.33,12911,6399.575768,"Not as Described "
2020-09-16,Exhaust,Rough Country,Web,Performance,4586890.97,25822,2944.930417,"Changed Mind "
2022-12-20,Lift Kits,Husky Liners,InStore,Suspension,4039868.58,12982,2543.593355,"Missing Parts "
2025-05-20,NULL,Tyger Auto,InStore,Interior,9419090.10,12982,5930.482491,"Warranty Claim "
2023-11-01,Floor Mats,Flowmaster,Marketplace,Interior,4510507.10,13324,5755.147522,"Missing Parts "
2020-12-09,NULL,Flowmaster,Web,Exterior,5420037.80,12911,3479.838454,"Better Price Found "
2021-02-26,Lift Kits,K&N,Web,Suspension,808874.15,12911,519.317659,"Wrong Item "
2022-08-16,Exhaust,Westin,Web,Performance,15303020.97,25822,9825.042855,"Late Delivery "
2020-10-02,Running Boards,Putco,InStore,Exterior,12078582.62,25964,7604.963878,"Defective "
2021-11-28,LED Light Bars,Westin,InStore,Lighting,506038.36,12982,318.607658,"Wrong Item "
2025-06-24,Lift Kits,K&N,MobileApp,Suspension,10711711.22,25942,6915.448532,"Changed Mind "
2025-04-12,Lift Kits,MagnaFlow,Web,Suspension,6272551.13,12911,4027.180371,"Damaged "
2019-09-08,Floor Mats,Rough Country,InStore,Interior,11514774.36,12982,7249.976461,"Changed Mind "
2021-11-09,Cold Air Intakes,Putco,InStore,Performance,10880084.38,25964,6850.360143,"Missing Parts "
2025-06-25,Tonneau Covers,K&N,Marketplace,Exterior,7343589.22,13324,9369.999392,"Damaged "
2019-05-21,NULL,K&N,InStore,Suspension,6328465.36,12982,3984.549753,"Other "
2023-09-29,Tonneau Covers,Westin,InStore,Exterior,14696402.92,12982,9253.207396,"Warranty Claim "
2024-12-13,Cold Air Intakes,Westin,InStore,Performance,2187077.54,25964,1377.030882,"Missing Parts "
2020-03-20,Exhaust,Tyger Auto,Marketplace,Performance,6953995.46,6662,8872.899887,"Late Delivery "
2021-11-06,Trailer Hitches,Putco,MobileApp,Towing,13869112.04,12971,8953.858915,"Ordered by Mistake "
2025-01-24,Tonneau Covers,Westin,MobileApp,Exterior,15180480.14,12971,9800.475064,"Other "
2024-09-18,Cold Air Intakes,WeatherTech,Web,Performance,845154.06,12911,542.610635,"Better Price Found "
2021-02-23,Cold Air Intakes,BAK,InStore,Performance,14316549.60,12982,9014.042497,"Ordered by Mistake "
2025-08-13,Tonneau Covers,WeatherTech,InStore,Exterior,14133243.76,25964,8898.628689,"Warranty Claim "
2023-08-26,Running Boards,Tyger Auto,Marketplace,Exterior,6049029.38,6662,7718.214516,"Warranty Claim "
2021-03-07,Tonneau Covers,Husky Liners,MobileApp,Exterior,10358640.60,12971,6687.507055,"Ordered by Mistake "
2020-06-15,Tonneau Covers,CURT,Web,Exterior,1974866.56,12911,1267.923658,"Better Price Found "
2022-12-16,Floor Mats,CURT,Web,Interior,11478137.22,25822,7369.340059,"Late Delivery "
2024-01-16,Cold Air Intakes,CURT,Web,Performance,7884618.59,25822,5062.181460,"Warranty Claim "
2025-02-14,Tonneau Covers,BAK,InStore,Exterior,11519707.52,25964,7253.082453,"Late Delivery "
2022-07-29,Cold Air Intakes,CURT,MobileApp,Performance,7795960.13,12971,5033.046647,"Wrong Item "
2024-09-02,Cold Air Intakes,Putco,Web,Performance,10761576.72,25822,6909.284362,"Other "
2025-02-20,Trailer Hitches,TruXedo,Web,Towing,9312575.19,12911,5978.977043,"Not as Described "
2019-04-02,Trailer Hitches,Tyger Auto,InStore,Towing,14578786.00,25964,9179.152936,"Warranty Claim "
2019-10-07,Floor Mats,Husky Liners,InStore,Interior,10238254.30,12982,6446.248230,"Damaged "
2021-02-18,Lift Kits,Husky Liners,InStore,Suspension,8249671.54,12982,5194.188072,"Better Price Found "
2025-03-03,Exhaust,Flowmaster,InStore,Performance,15214125.08,25964,9579.177986,"Changed Mind "
2024-05-09,Running Boards,CURT,MobileApp,Exterior,9880788.96,12971,6379.007169,"Ordered by Mistake "
2025-04-14,Exhaust,Rough Country,MobileApp,Performance,7723971.08,25942,4986.570748,"Warranty Claim "
2022-07-18,Exhaust,TruXedo,Web,Performance,12277457.23,25822,7882.530103,"Wrong Item "
2024-02-21,Lift Kits,Putco,Web,Suspension,10254303.53,12911,6583.598067,"Missing Parts "
2021-09-30,Exhaust,Husky Liners,InStore,Performance,10562025.38,25964,6650.102474,"Not as Described "
2021-12-27,Exhaust,Husky Liners,InStore,Performance,2036356.52,25964,1282.133336,"Damaged "
2024-12-02,Floor Mats,Flowmaster,InStore,Interior,7018848.12,12982,4419.231617,"Changed Mind "
2020-09-05,Tonneau Covers,Westin,MobileApp,Exterior,11457414.01,25942,7396.872536,"Damaged "
2019-04-07,Trailer Hitches,WeatherTech,Web,Towing,7250430.27,25822,4655.011341,"Warranty Claim "
2020-07-08,Running Boards,CURT,Web,Exterior,11981924.44,25822,7692.788269,"Other "
2025-05-23,Exhaust,Putco,Web,Performance,2200679.95,25822,1412.903405,"Other "
2020-06-05,Running Boards,CURT,InStore,Exterior,3151640.14,25964,1984.343027,"Missing Parts "
2021-08-05,Running Boards,TruXedo,InStore,Exterior,4425304.16,12982,2786.273005,"Wrong Item "
2022-01-08,Lift Kits,Husky Liners,InStore,Suspension,1478519.98,12982,930.905820,"Other "
2023-06-22,Cold Air Intakes,Tyger Auto,InStore,Performance,7097129.58,12982,4468.519532,"Missing Parts "
2024-04-05,Running Boards,Westin,MobileApp,Exterior,8189111.14,12971,5286.863995,"Missing Parts "
2021-08-25,Tonneau Covers,CURT,Web,Exterior,11563349.82,25822,7424.049394,"Missing Parts "
2019-10-07,LED Light Bars,Rough Country,InStore,Lighting,8548906.64,25964,5382.593742,"Defective "
2025-05-03,Cold Air Intakes,Tyger Auto,InStore,Performance,13709900.74,12982,8632.081591,"Ordered by Mistake "
2019-06-05,Running Boards,WeatherTech,Marketplace,Exterior,356083.90,13324,454.339497,"Other "
2025-03-13,Tonneau Covers,Westin,Marketplace,Exterior,7495282.96,6662,9563.552016,"Wrong Item "
2021-11-11,Running Boards,K&N,MobileApp,Exterior,4067057.05,25942,2625.675753,"Damaged "
2023-03-16,Running Boards,Husky Liners,MobileApp,Exterior,8453589.83,12971,5457.610865,"Defective "
2019-07-19,Cold Air Intakes,Westin,Web,Performance,5799362.98,12911,3723.377837,"Ordered by Mistake "
2021-07-20,Trailer Hitches,BAK,Web,Towing,12931399.38,25822,8302.382781,"Changed Mind "
2022-08-31,Exhaust,Putco,InStore,Performance,9532942.24,12982,6002.166591,"Changed Mind "
2024-08-06,NULL,Husky Liners,InStore,Suspension,10255130.90,25964,6456.874143,"Changed Mind "
2019-05-29,LED Light Bars,Rough Country,MobileApp,Lighting,7625132.06,12971,4922.760478,"Damaged "
2022-01-02,Lift Kits,Westin,MobileApp,Suspension,13688296.30,12971,8837.124790,"Ordered by Mistake "
2021-06-25,Floor Mats,CURT,Web,Interior,14127603.53,12911,9070.385718,"Defective "
2024-08-05,LED Light Bars,CURT,Web,Lighting,12620889.83,25822,8103.025295,"Changed Mind "
2020-09-30,Running Boards,BAK,MobileApp,Exterior,14564746.77,12971,9402.959058,"Late Delivery "
2020-11-28,Running Boards,Husky Liners,MobileApp,Exterior,13044156.44,25942,8421.269629,"Better Price Found "
2021-07-14,Cold Air Intakes,Putco,MobileApp,Performance,6370187.81,12971,4112.571506,"Late Delivery "
