MarketingFactID,DateID,ChannelID,CampaignID,AdSpend,Impressions,Clicks,Conversions,ROI
1874,2983,889,CA-112,752.27,659133,3852,47,195.45
1875,1803,884,CA-120,4220.83,392060,19771,339,377.01
1876,1008,880,CA-038,3079.13,375260,24352,1883,185.28
1877,1478,887,CA-118,2735.27,48673,236,1244,228.69
1878,1205,892,CA-044,550.93,634555,14611,145,249.60
1879,2065,885,CA-133,2779.83,865777,24325,1598,439.89
1880,1325,892,CA-061,3739.92,742761,8109,1255,127.03
1881,2171,891,CA-067,1693.18,282491,12489,1557,125.72
1882,1700,891,CA-122,1127.37,531228,22263,1911,154.02
1883,2874,881,CA-131,2721.90,463771,31777,645,333.93
1884,1860,889,CA-089,1111.71,568042,20078,1549,472.54
1885,1881,883,CA-117,1215.83,365594,35342,1148,369.99
1886,1889,887,CA-095,4892.09,832860,7136,1058,495.87
1887,1538,892,CA-096,3634.58,52897,37568,1972,223.07
1888,1639,890,CA-121,4917.96,389016,27935,1279,474.03
1889,3199,888,CA-007,1951.54,254596,9241,935,70.64
1890,2340,881,CA-121,730.48,704216,7990,1686,165.90
1891,2557,887,CA-098,4967.35,562803,37070,689,93.75
1892,2432,892,CA-101,1517.88,575498,21484,403,341.50
1893,1325,889,CA-122,2288.10,650425,27474,1720,81.80
1894,2046,885,CA-026,2732.11,560418,29650,1689,463.44
1895,1117,887,CA-100,2989.34,710733,16434,1021,336.96
1896,1040,891,CA-028,2307.63,755033,36580,1748,61.34
1897,2950,884,CA-045,1281.15,794582,39461,292,95.97
1898,1571,891,CA-142,2573.51,845799,5394,1744,20.23
1899,1600,881,CA-064,4440.08,423104,14320,1151,394.23
1900,3060,892,CA-123,3139.35,151568,4041,1130,24.51
1901,1422,891,CA-059,3399.63,493280,32048,1951,-34.89
1902,1592,885,CA-107,1852.38,83510,9765,16,78.89
1903,943,887,CA-113,3694.20,878304,25286,1282,287.73
1904,3099,885,CA-008,4594.25,773816,16303,1795,186.07
1905,2435,880,CA-137,2393.41,693428,14581,680,37.10
1906,1004,887,CA-071,4568.68,154158,25868,1245,34.82
1907,2164,880,CA-057,1251.84,73724,23493,1533,-46.55
1908,1634,883,CA-136,4022.31,341883,21442,390,103.87
1909,2237,888,CA-147,3400.95,765755,5255,775,190.18
1910,2628,888,CA-138,3761.30,172511,27801,1290,390.63
1911,1598,881,CA-001,757.63,874997,1298,1855,35.17
1912,1140,892,CA-016,2291.91,683860,32754,544,63.91
1913,2677,881,CA-140,236.03,51617,7004,1752,341.71
1914,1720,888,CA-037,4733.04,309179,33010,456,304.89
1915,845,888,CA-099,1740.81,793824,3543,7,366.94
1916,2444,881,CA-020,4886.70,712921,23181,856,470.83
1917,1871,892,CA-123,1764.04,690966,11558,1392,325.86
1918,1194,890,CA-095,1350.57,512400,36745,471,328.58
1919,1506,890,CA-058,1231.23,537560,6131,468,270.34
1920,1005,882,CA-142,1118.19,489805,19830,292,452.78
1921,2948,885,CA-079,637.17,654058,24867,61,322.01
1922,1302,883,CA-102,291.24,580795,24657,269,99.05
1923,2825,884,CA-043,3604.76,839646,12522,657,30.61
1924,1271,889,CA-041,4742.27,542121,25464,1390,44.14
1925,2701,883,CA-129,4646.25,667757,26595,1678,487.93
1926,3164,883,CA-119,4637.44,197001,9395,1443,194.28
1927,1570,880,CA-065,2354.58,857774,1065,1592,-49.16
1928,1799,881,CA-031,96.65,570594,1766,276,25.89
1929,2877,891,CA-148,1713.40,679384,12413,684,274.19
1930,3194,887,CA-063,3233.27,772640,12699,1915,78.50
1931,2065,885,CA-113,355.80,698598,6547,1101,171.94
1932,2456,887,CA-026,1509.26,422161,28510,499,-4.74
1933,1020,891,CA-078,2762.48,733284,26770,446,134.51
1934,2661,892,CA-114,4835.22,796911,3702,21,468.09
1935,1654,884,CA-012,4578.58,537103,19201,736,198.46
1936,3187,883,CA-076,1079.56,739361,29589,1103,99.16
1937,2279,883,CA-108,1544.68,794442,33672,1421,413.05
1938,2251,889,CA-041,4625.57,181444,22751,1956,228.29
1939,1641,888,CA-125,3693.85,414222,39852,95,-43.66
1940,1921,880,CA-148,72.61,280811,25387,629,174.85
1941,1879,880,CA-128,4420.01,592411,12614,1439,112.52
1942,1965,885,CA-050,2635.78,778114,26794,0,222.35
1943,1739,886,CA-026,3255.90,43939,27216,1055,357.07
1944,1430,889,CA-109,277.36,485297,36490,1762,379.22
1945,1783,888,CA-078,2929.30,331967,9022,1191,-27.89
1946,2190,884,CA-114,1752.94,196977,10045,332,457.74
1947,956,889,CA-134,4771.76,538424,2951,21,61.01
1948,2683,880,CA-022,3437.11,434532,39518,1974,97.12
1949,2730,888,CA-108,831.14,594206,37281,1011,194.61
1950,3113,880,CA-025,168.92,447292,7403,961,-4.99
1951,939,888,CA-095,4527.02,81929,16733,1583,461.29
1952,2790,883,CA-061,2097.03,461492,7908,6,85.49
1953,865,885,CA-119,3827.93,100708,14680,600,270.89
1954,2220,880,CA-008,411.92,506706,1531,473,430.03
1955,1918,891,CA-055,3976.90,626102,17122,147,387.28
1956,2851,891,CA-075,324.87,124711,26394,329,11.08
1957,2876,888,CA-071,1018.59,277632,16302,923,342.09
1958,1695,891,CA-149,1908.89,488336,38448,1729,172.94
1959,1708,884,CA-140,1304.40,143712,13283,927,318.19
1960,1005,888,CA-119,4066.12,672683,25443,668,130.87
1961,2878,892,CA-004,976.31,784175,14071,1533,128.30
1962,1800,885,CA-015,1365.55,125277,24284,1904,156.60
1963,1008,884,CA-021,1785.80,819997,12935,267,232.67
1964,2002,891,CA-082,2184.83,672207,2841,1985,107.25
1965,2747,890,CA-125,605.94,417137,30982,1801,300.09
1966,1024,891,CA-074,474.63,729707,19795,993,262.53
1967,2001,884,CA-001,3099.42,835173,37178,1097,204.45
1968,1647,889,CA-127,1941.74,44447,386,1829,280.51
1969,2162,888,CA-119,85.81,710211,29809,1052,409.79
1970,1969,888,CA-139,2961.20,71825,4607,301,479.01
1971,1809,880,CA-142,3327.94,443260,19232,1011,294.30
1972,2918,889,CA-148,3197.35,811221,2112,106,278.10
1973,955,887,CA-014,4041.03,91507,17449,1195,91.69
1974,847,888,CA-086,4587.23,83519,32482,1861,60.30
1975,963,884,CA-093,2432.55,588932,26174,245,472.64
1976,3019,891,CA-128,3375.02,627175,1028,1390,426.62
1977,1156,885,CA-047,4112.80,724974,26999,1447,218.58
1978,1351,886,CA-137,1929.00,806322,21961,1970,486.14
1979,2525,881,CA-023,1798.66,841542,22696,673,462.41
1980,1378,883,CA-052,1486.23,471201,9340,1940,168.08
1981,1718,882,CA-088,1275.58,438603,33105,1065,270.41
1982,2066,881,CA-083,2771.57,165027,20317,1494,449.81
1983,1319,880,CA-006,4638.20,660445,19055,976,64.69
1984,2529,890,CA-135,832.17,888956,753,1183,193.06
1985,965,885,CA-003,2468.25,634309,1221,414,238.27
1986,2232,881,CA-115,3213.24,278905,16975,581,452.96
1987,1016,890,CA-070,4164.00,238966,35485,241,497.79
1988,2418,892,CA-114,3802.02,693176,11259,969,103.27
1989,2727,886,CA-107,2916.54,557750,39693,882,499.01
1990,1281,887,CA-080,1519.22,287109,25051,1320,-15.22
1991,3129,884,CA-132,2750.66,663103,31890,650,163.57
1992,1075,888,CA-046,3560.57,254474,30236,963,495.28
1993,3096,885,CA-011,480.59,529615,29732,1986,-43.53
1994,946,883,CA-042,3742.46,185148,35778,1364,157.31
1995,1918,881,CA-109,1863.45,6834,29513,734,241.79
1996,2555,890,CA-007,619.93,317970,1600,1632,148.64
1997,1158,882,CA-019,1581.42,78626,11231,474,354.69
1998,2224,890,CA-141,4309.40,40542,28454,492,306.49
1999,2435,890,CA-127,288.37,596204,20528,1961,116.85
2000,3056,885,CA-104,521.48,570821,13743,1074,-6.81
2001,1853,891,CA-138,3806.35,708720,18832,933,30.19
2002,1957,886,CA-121,2103.90,250153,30968,1393,345.25
2003,1514,882,CA-102,1197.84,105994,9950,266,228.93
2004,1946,888,CA-144,1981.25,434508,35514,1975,63.76
2005,2363,892,CA-131,4736.28,746467,13234,1265,487.23
2006,1287,881,CA-100,4241.25,156825,18091,1731,394.66
2007,1101,886,CA-014,2580.07,824785,37613,990,-47.30
2008,822,887,CA-069,2288.83,552080,14823,14,170.96
2009,3100,880,CA-053,4997.75,560234,11583,1932,483.43
2010,1808,880,CA-028,3502.43,439739,3645,536,141.18
2011,2429,888,CA-017,3085.53,228633,15400,1611,212.81
2012,2348,890,CA-084,4166.58,264050,27912,919,66.69
2013,2198,887,CA-026,2236.41,485197,454,493,440.02
2014,2004,890,CA-008,1227.98,852133,21382,1591,202.46
2015,2909,885,CA-012,498.80,776012,11422,1600,199.51
2016,1035,888,CA-134,913.78,414963,13696,1377,432.92
2017,1483,886,CA-045,187.43,360987,10626,1318,260.05
2018,2940,889,CA-141,1031.84,531093,24197,300,400.94
2019,2179,891,CA-064,3098.04,869457,2390,1771,220.67
2020,915,882,CA-088,371.65,494044,12679,406,-29.57
2021,1766,886,CA-133,4141.15,151990,17977,816,300.58
2022,2865,880,CA-023,3439.58,533516,20060,834,-32.44
2023,2083,885,CA-002,1216.04,587571,36969,1060,392.33
2024,2458,891,CA-135,3276.42,417343,1901,103,12.90
2025,2183,887,CA-094,3403.13,697076,30352,39,-44.08
2026,1943,882,CA-052,4812.04,161648,9230,990,139.12
2027,1552,892,CA-131,264.27,244511,21617,523,385.67
2028,1846,884,CA-012,1924.32,615881,14997,22,49.67
2029,3214,883,CA-098,141.44,461012,23001,815,490.61
2030,1414,890,CA-049,1668.34,160187,6241,924,86.40
2031,1977,884,CA-030,1350.89,731039,5545,810,201.81
2032,1351,880,CA-024,2856.97,717693,21663,1306,250.93
2033,2713,882,CA-131,1992.46,646932,11306,1731,224.92
2034,1444,881,CA-057,4258.74,116072,19879,620,371.96
2035,2347,890,CA-123,690.09,594171,23254,504,418.59
2036,2435,891,CA-029,785.62,360226,33698,1149,484.82
2037,1387,889,CA-009,4098.80,244485,16389,1524,373.22
2038,1372,883,CA-018,791.21,155388,10912,72,250.86
2039,2453,883,CA-082,518.51,768812,15111,1252,233.38
2040,2826,882,CA-027,86.18,757771,27299,147,-10.63
2041,1352,887,CA-031,2376.72,502290,34983,387,-7.22
2042,2650,888,CA-112,425.40,48685,5334,1663,301.38
2043,2273,892,CA-030,1772.71,601275,33638,701,496.48
2044,2497,891,CA-054,2003.48,310338,29315,324,217.32
2045,2239,892,CA-004,2533.22,480464,37122,1944,306.57
2046,3213,881,CA-060,4522.53,582341,13519,237,128.24
2047,2328,883,CA-045,4510.54,308639,10272,278,318.14
2048,2112,886,CA-053,2995.19,828352,17178,1827,236.06
2049,2105,882,CA-147,3363.89,11013,39021,341,293.06
2050,894,884,CA-007,2208.28,62804,28708,1706,2.56
2051,3083,888,CA-031,3580.24,535864,39095,1435,41.65
2052,3042,889,CA-088,63.09,572581,36555,1419,58.33
2053,2826,886,CA-115,837.32,368076,17624,454,129.40
2054,2228,880,CA-139,1134.37,211689,5219,52,86.01
2055,1658,886,CA-081,4728.49,740971,926,200,210.41
2056,957,885,CA-132,667.73,268952,29721,510,8.63
2057,949,880,CA-070,2375.82,661742,28933,1463,321.58
2058,2599,880,CA-001,1541.61,179940,7869,1176,375.29
2059,3034,892,CA-089,4786.94,10064,29421,1443,243.96
2060,3114,881,CA-101,1629.55,621419,6785,333,303.85
2061,2246,888,CA-110,1064.11,472200,37881,880,140.44
2062,1477,881,CA-142,3349.53,442209,16199,1989,8.22
2063,2745,882,CA-111,4789.35,613553,21142,17,10.19
2064,840,886,CA-036,379.47,643376,9905,497,195.16
2065,2197,883,CA-026,4586.21,809464,20840,1481,137.52
2066,1994,884,CA-117,4303.54,38187,21105,1653,-19.11
2067,2758,881,CA-034,3390.52,93943,31073,1193,36.02
2068,2026,888,CA-061,4920.02,526236,35581,1734,141.69
2069,2430,883,CA-083,3310.57,453650,34157,1651,116.35
2070,1948,890,CA-080,3661.19,148300,38108,1553,162.57
2071,1212,888,CA-108,1493.58,427421,3618,976,-8.10
2072,2543,882,CA-130,819.12,216374,13840,1141,31.08
2073,1571,882,CA-105,3221.99,707627,34952,1811,170.98
2074,1348,885,CA-060,533.56,581065,24812,1684,147.67
2075,2010,881,CA-058,2621.03,198495,35605,1334,245.58
2076,2722,887,CA-081,3110.01,321684,2052,9,172.58
2077,1610,885,CA-014,3935.08,246327,26957,298,407.51
2078,2686,883,CA-048,2661.74,699240,9371,1208,196.79
2079,2466,888,CA-063,3023.06,501762,35740,358,392.79
2080,2393,883,CA-141,4327.08,133479,39623,1220,76.27
2081,1010,882,CA-080,663.29,835216,31841,1712,487.12
2082,1563,884,CA-096,1275.87,548644,23159,1176,255.31
2083,1138,885,CA-037,4654.68,354090,24088,1376,75.39
2084,3069,884,CA-015,3254.11,385096,4744,1568,352.32
2085,1692,892,CA-021,2178.23,119750,13913,1607,345.44
2086,3076,891,CA-021,3735.62,517486,2088,568,188.41
2087,850,888,CA-125,881.70,625222,10335,1205,53.55
2088,2611,890,CA-032,1937.92,61582,17273,1175,490.89
2089,864,892,CA-128,509.79,769404,35860,22,134.28
2090,1151,887,CA-107,4863.43,392021,2963,449,48.16
2091,3174,882,CA-110,4904.13,31519,37333,919,67.17
2092,1425,885,CA-085,1565.73,833140,35776,262,-10.69
2093,1570,889,CA-087,726.84,444875,9313,843,361.04
2094,1979,888,CA-109,3489.16,48976,25002,319,287.08
2095,2141,888,CA-036,1636.13,309695,13228,1065,103.55
2096,1261,885,CA-116,4443.43,730709,35433,319,254.74
2097,2422,881,CA-016,2816.57,245089,83,828,307.37
2098,2338,881,CA-040,4736.31,865615,19653,123,413.93
2099,1674,884,CA-106,4473.12,669022,4608,451,377.73
2100,1141,889,CA-122,179.44,311504,27550,1803,179.60
2101,2275,890,CA-097,2313.71,809540,6120,1928,216.43
2102,3151,884,CA-139,2404.24,220755,20242,1913,58.55
2103,2839,882,CA-125,3698.43,279698,5978,794,328.68
2104,2599,892,CA-009,2091.99,882852,12807,1260,100.72
2105,2223,887,CA-085,1578.01,422935,12413,893,293.10
2106,958,886,CA-052,178.08,194290,24053,1853,80.40
2107,2827,884,CA-132,1901.79,224895,34818,13,279.61
2108,2915,883,CA-034,1602.80,409254,21166,935,17.05
2109,3163,889,CA-043,3952.10,558061,38505,1299,272.92
2110,2021,887,CA-074,4400.46,160096,34051,1017,297.02
2111,2293,892,CA-025,3803.00,828089,36404,128,348.92
2112,1027,885,CA-097,4021.72,103799,31929,1028,311.64
2113,1757,882,CA-136,3241.12,646302,29319,51,473.76
2114,1046,881,CA-061,2668.97,886987,8716,872,-10.37
2115,3116,892,CA-011,4248.35,411926,38038,630,307.00
2116,2144,880,CA-118,667.58,63370,18869,748,339.66
2117,2214,884,CA-002,4143.31,786402,112,171,366.47
2118,3017,882,CA-040,3176.11,798772,25164,1897,241.43
2119,2302,885,CA-074,1734.53,454025,17490,1063,142.13
2120,2647,882,CA-108,3764.88,176526,28333,865,76.12
2121,3008,882,CA-058,1705.57,790763,15893,719,56.59
2122,2818,882,CA-078,2252.96,650007,17592,1626,416.78
2123,1941,886,CA-045,1042.59,690300,13431,1782,450.73
2124,3002,890,CA-122,3701.30,340064,35130,1259,131.72
2125,2712,881,CA-046,1519.89,46953,9672,500,-33.93
2126,3059,885,CA-059,788.75,492089,11344,1038,3.96
2127,1389,883,CA-134,1260.83,301000,250,133,477.81
2128,1507,884,CA-094,1148.23,49959,6242,1959,117.05
2129,1941,889,CA-029,4570.72,17493,9290,1873,199.89
2130,3163,888,CA-051,3616.14,171439,16304,1761,74.79
2131,3075,881,CA-028,3385.59,436740,36652,452,12.45
2132,2858,887,CA-035,3722.82,332563,21759,21,133.33
2133,882,885,CA-118,3506.43,324108,34245,89,383.38
2134,2458,891,CA-042,1106.82,299366,29952,747,125.76
2135,1545,889,CA-100,2699.48,673632,26469,209,329.40
2136,1860,889,CA-048,64.72,186631,25826,1719,-46.50
2137,1999,888,CA-067,3521.99,251621,9477,632,375.23
2138,2074,885,CA-134,1135.77,840828,5045,969,125.40
2139,1725,884,CA-093,3849.10,460137,38418,1854,232.36
2140,1145,881,CA-029,2097.10,8647,6068,624,0.01
2141,1127,891,CA-106,1670.16,572715,1220,1186,43.49
2142,1170,887,CA-087,3711.45,553368,23008,820,457.03
2143,815,883,CA-137,2817.52,123056,25371,912,118.09
2144,1075,891,CA-097,1213.66,569351,8038,326,261.28
2145,1417,885,CA-037,3358.07,287813,24277,1292,352.27
2146,2037,880,CA-127,632.39,640439,18498,1105,204.25
2147,3155,882,CA-117,551.77,515967,28663,1401,306.08
2148,2853,889,CA-035,4185.58,526025,17377,1769,197.52
2149,1759,889,CA-065,501.67,365228,16788,1992,181.44
2150,1265,884,CA-144,681.84,312888,862,1694,60.06
2151,1650,887,CA-117,1164.40,655485,6310,1353,130.65
2152,1294,881,CA-042,3150.50,596368,20647,1490,118.38
2153,2501,883,CA-026,2084.71,733713,13312,1999,147.34
2154,1209,890,CA-016,353.73,537813,19028,1055,29.94
2155,2543,881,CA-063,4632.06,693364,5382,119,182.87
2156,1475,890,CA-106,2509.32,112490,39,1064,-19.74
2157,1815,882,CA-026,484.41,44406,18322,192,477.70
2158,2904,880,CA-109,1708.60,783990,34254,669,476.02
2159,1248,882,CA-026,4359.55,370478,19371,303,32.37
2160,2360,891,CA-126,3939.66,799140,29239,1472,-17.48
2161,2358,885,CA-141,235.64,476052,11577,1466,185.37
2162,3140,887,CA-045,3467.54,187786,22624,1762,454.71
2163,2656,890,CA-091,3564.37,714890,36538,1731,-33.27
2164,825,880,CA-008,3280.04,605016,8128,1796,273.54
2165,2057,881,CA-042,717.46,669481,24263,545,307.72
2166,2689,881,CA-073,1091.66,20603,2292,926,240.50
2167,2434,888,CA-028,3020.42,356768,32620,798,162.75
2168,2699,886,CA-074,4600.99,512087,29704,1743,117.87
2169,2697,888,CA-143,2885.59,133072,24823,25,455.86
2170,833,891,CA-080,273.29,116791,16947,103,397.31
2171,1964,891,CA-148,2495.86,181349,11402,1372,315.80
2172,938,881,CA-090,1542.84,566090,6387,898,57.73
2173,3223,891,CA-027,222.36,785861,6630,912,419.56
2174,1052,881,CA-101,3155.16,814146,22987,743,162.81
2175,1824,883,CA-090,2228.04,670936,10104,7,476.02
2176,2905,891,CA-117,4908.27,692628,18655,997,193.60
2177,2937,884,CA-068,3322.84,789917,34945,151,85.55
2178,2243,885,CA-003,1189.69,781208,8553,1134,366.50
2179,1292,884,CA-133,783.13,308149,18555,1130,478.90
2180,3153,881,CA-117,3407.87,173438,38194,1377,130.32
2181,949,884,CA-024,2993.71,369568,19006,1401,325.34
2182,3186,886,CA-105,4208.48,103875,36420,1055,374.87
2183,2301,880,CA-011,3600.27,258974,16474,614,276.10
2184,1084,890,CA-121,2565.68,78848,11038,255,171.00
2185,1579,881,CA-043,4942.92,524855,20455,793,198.76
2186,3018,889,CA-092,2408.56,246147,8151,1898,347.31
2187,2738,891,CA-014,1320.61,404304,21020,1791,93.97
2188,2364,891,CA-021,849.66,227921,28066,352,394.51
2189,3111,890,CA-137,3653.92,244071,39324,39,-37.51
2190,2146,886,CA-143,4835.61,556736,29779,417,255.71
2191,2423,882,CA-126,4197.81,260520,5595,1841,369.43
2192,2676,887,CA-090,1800.24,252504,3680,1732,121.55
2193,1217,883,CA-110,2588.62,88802,38813,851,268.19
2194,1140,883,CA-062,592.95,675716,8053,1272,381.29
2195,1195,880,CA-088,3066.94,835679,14351,962,102.34
2196,2497,880,CA-064,3184.74,562925,18865,1629,157.12
2197,1471,885,CA-117,2845.60,478621,39967,523,414.43
2198,1469,883,CA-041,3165.74,691684,14241,1230,438.42
2199,3050,882,CA-029,639.82,171816,31384,1559,185.94
2200,2404,883,CA-066,843.60,227045,7272,1200,363.07
2201,1065,891,CA-148,2901.98,138560,1076,534,-35.41
2202,1860,888,CA-033,1320.51,444183,6263,81,443.36
2203,2399,892,CA-089,2098.75,541722,29539,399,138.41
2204,2670,885,CA-042,1316.33,383035,20982,288,149.03
2205,2571,882,CA-080,4429.51,805127,25156,135,80.81
2206,1563,880,CA-081,336.32,823504,21489,662,180.37
2207,1509,882,CA-135,813.86,158935,10263,619,499.40
2208,1706,892,CA-137,1793.20,735696,33592,593,42.64
2209,2887,892,CA-074,4475.06,259611,32038,1221,384.75
2210,921,887,CA-037,250.93,151877,29033,425,474.32
2211,1359,883,CA-078,2397.00,473914,26282,115,253.11
2212,2557,890,CA-082,1603.92,88415,36931,763,324.17
2213,1881,883,CA-008,881.37,103083,14158,1405,445.29
2214,1274,884,CA-024,2305.36,882414,34832,431,-31.62
2215,881,886,CA-096,2237.73,149088,17915,944,217.64
2216,1469,890,CA-130,3436.97,113081,19587,1504,108.69
2217,1995,892,CA-144,4861.80,893548,4297,856,480.15
2218,1706,889,CA-106,994.35,261396,27908,1819,228.50
2219,980,881,CA-012,4135.59,138071,17260,1907,398.34
2220,1920,888,CA-116,636.44,48696,13973,969,97.64
2221,2550,892,CA-108,465.44,75886,19174,250,38.94
2222,2439,883,CA-145,1679.97,390098,20002,632,40.51
2223,2112,891,CA-082,4227.68,137308,29447,18,417.61
2224,965,881,CA-126,4581.46,630044,27865,1742,416.38
2225,1951,883,CA-109,1429.53,891827,12453,977,139.04
2226,2190,880,CA-032,609.55,541987,38205,461,184.89
2227,3130,888,CA-041,1496.38,351971,26294,633,222.01
2228,982,883,CA-023,57.37,98616,31120,549,267.54
2229,1521,892,CA-015,4303.21,81253,5571,1347,162.39
2230,2699,884,CA-035,850.17,850751,23752,491,268.07
2231,2026,892,CA-146,3740.61,256073,12391,1314,135.06
2232,1956,892,CA-004,3686.17,599367,28572,114,123.92
2233,1771,890,CA-056,3491.47,197150,27727,511,90.42
2234,1405,880,CA-131,3149.93,18502,6247,1567,364.32
2235,2270,890,CA-127,3851.75,712250,27557,1793,240.82
2236,2013,888,CA-092,3171.82,242099,27253,851,163.24
2237,965,884,CA-010,468.78,493405,6668,319,64.82
2238,2565,888,CA-018,1599.34,547559,25149,483,26.02
2239,3034,882,CA-095,3765.64,789129,26137,638,323.99
2240,1547,889,CA-082,3068.20,436821,12111,922,6.85
2241,1298,888,CA-007,2551.17,73860,22421,347,360.01
2242,2308,886,CA-047,1955.71,197855,36923,1914,246.93
2243,1835,881,CA-042,1833.76,149645,25668,562,65.00
2244,3003,883,CA-059,3479.44,36982,10214,840,471.52
2245,2437,882,CA-141,441.44,5556,38615,310,374.53
2246,1509,892,CA-137,992.50,454265,6654,1532,342.21
2247,3218,881,CA-054,2288.17,221374,31765,1570,127.50
2248,2473,891,CA-148,1779.77,224448,36312,511,-46.86
2249,1181,891,CA-033,4402.46,379024,1927,437,254.90
2250,1666,884,CA-141,1901.05,307667,39976,394,-3.19
2251,1029,886,CA-097,632.51,367161,2649,535,463.41
2252,2754,885,CA-148,2308.85,59540,7397,1426,384.13
2253,2390,880,CA-106,1889.67,116924,38659,888,294.07
2254,1271,881,CA-024,3848.13,521857,27630,272,79.42
2255,2300,891,CA-131,2326.20,637961,15644,564,294.25
2256,1812,891,CA-097,1578.91,846503,15022,1156,-45.26
2257,3168,883,CA-127,3328.93,417615,11087,781,33.60
2258,3229,890,CA-003,4091.59,142531,14641,1102,415.00
2259,1707,889,CA-083,4506.93,164807,28972,1866,-3.45
2260,1504,882,CA-092,4724.05,420733,21494,1424,243.42
2261,2002,884,CA-102,1762.25,278568,29203,1837,461.66
2262,2606,880,CA-066,2411.68,601946,9053,520,345.66
2263,1686,884,CA-050,3228.07,299585,17498,848,61.57
2264,2874,885,CA-101,2255.47,25190,23184,495,484.86
2265,1271,880,CA-113,4833.39,775119,35465,1389,278.23
2266,1673,885,CA-120,4734.03,142579,25103,1883,257.86
2267,928,891,CA-031,2866.07,23198,1956,1667,152.89
2268,3007,882,CA-051,3739.89,693028,22043,1311,243.82
2269,1855,890,CA-048,1803.05,758861,37354,1064,99.39
2270,3108,885,CA-066,4886.32,535061,35422,1000,59.76
2271,2692,884,CA-021,2899.15,235184,16447,641,414.38
2272,1547,884,CA-040,1681.91,266757,10007,149,1.07
2273,2563,889,CA-011,4212.11,805990,29714,924,11.37
2274,2690,888,CA-022,2010.25,587154,37906,1541,446.07
2275,2796,890,CA-008,2794.11,317750,26027,1173,-8.21
2276,2149,885,CA-086,2987.55,295263,39167,262,388.10
2277,1490,881,CA-002,3632.03,90244,15458,179,231.43
2278,1613,891,CA-112,145.85,14960,12293,425,-7.31
2279,3039,887,CA-123,3858.77,63829,36286,1428,170.89
2280,2320,882,CA-027,4714.58,279567,10549,1909,471.28
2281,2711,882,CA-075,2441.58,9635,1201,91,409.56
2282,2922,880,CA-115,71.41,569211,37566,1874,216.81
2283,3059,887,CA-020,426.70,101075,9394,1036,394.16
2284,2887,882,CA-115,4604.79,273896,16,14,440.01
2285,1166,881,CA-124,3577.98,105963,780,1505,427.48
2286,2403,883,CA-147,3279.94,559359,21151,34,21.02
2287,1286,887,CA-148,3749.84,417239,8109,1415,309.11
2288,1294,890,CA-129,1209.31,773824,27917,1738,181.54
2289,1272,883,CA-136,4361.71,294017,5604,698,56.32
2290,3123,892,CA-017,2088.68,72812,27246,1311,364.41
2291,2121,892,CA-065,3821.21,353586,16343,1011,79.33
2292,2372,887,CA-134,1633.47,676342,15786,1156,479.59
2293,3042,883,CA-050,3435.85,883473,11239,1951,301.61
2294,2041,881,CA-112,2906.38,357400,23055,1804,102.19
2295,2723,881,CA-145,108.97,36027,8558,1250,332.72
2296,2615,882,CA-122,2310.10,606979,17730,79,444.56
2297,2994,888,CA-050,4126.05,722384,35362,895,192.77
2298,2846,891,CA-126,3785.03,362068,24244,1350,-15.52
2299,1362,890,CA-007,1562.17,524847,8150,127,421.76
2300,1734,883,CA-147,3131.18,40678,17325,836,188.40
2301,1454,881,CA-074,1179.67,168765,9209,561,312.01
2302,1997,887,CA-097,4787.48,427445,9134,726,407.52
2303,3145,883,CA-004,2432.39,571343,7817,1927,-46.63
2304,2456,887,CA-002,2367.23,886451,1085,1662,199.76
2305,2024,885,CA-023,431.44,623716,33771,800,271.10
2306,2948,887,CA-047,4755.37,411381,32173,696,286.23
2307,997,888,CA-119,918.46,323261,254,1166,53.79
2308,1416,885,CA-017,2945.68,11051,14422,267,280.28
2309,1855,882,CA-105,1140.93,11328,30703,1375,42.12
2310,2158,881,CA-031,1494.68,724650,34423,27,179.10
2311,2084,889,CA-061,155.26,143515,29123,1201,-4.94
2312,1968,891,CA-106,4757.87,739618,5469,1165,497.96
2313,2679,882,CA-008,3241.81,597152,34524,268,46.24
2314,1557,890,CA-026,1286.85,354491,28888,700,320.76
2315,1298,883,CA-084,2820.89,459058,24517,245,288.09
2316,3020,886,CA-140,1800.40,25276,15867,442,334.54
2317,1890,889,CA-020,2751.25,471305,36570,1352,237.92
2318,3136,882,CA-025,3583.90,613515,30230,1144,499.97
2319,1584,883,CA-086,4118.07,843677,20340,1,-16.60
2320,1021,884,CA-084,518.59,634709,14530,35,68.58
2321,1514,882,CA-009,3328.57,501475,33901,1296,-46.01
2322,2659,891,CA-106,140.68,686424,299,839,366.44
2323,1711,891,CA-031,1975.29,250383,7123,1380,324.12
2324,2286,881,CA-035,4374.66,546562,16334,1951,296.55
2325,1169,887,CA-025,4291.77,606232,12649,1477,433.41
2326,1806,885,CA-078,3838.14,302007,29918,51,94.83
2327,2530,890,CA-084,3081.94,527181,39209,784,105.70
2328,1624,892,CA-037,4156.75,569895,34970,1882,349.68
2329,2476,889,CA-055,2774.27,245098,10139,418,180.48
2330,1902,890,CA-036,4000.41,362396,34862,445,291.87
2331,1159,892,CA-060,1104.10,889314,33957,357,-49.32
2332,1073,885,CA-072,1046.11,547144,27475,1771,-27.70
2333,2614,886,CA-083,4051.99,779067,27146,37,39.90
