ReturnsFactID,DateID,CustomerID,ProductID,ChannelID,ReasonID,ReturnQty,ReturnAmount
671,1025,5286,1575,882,918,1,1182.05
672,1889,3785,2021,888,921,1,998.84
673,3090,718,856,882,916,2,562.06
674,1853,7392,1552,886,912,2,421.00
675,852,5475,1095,892,918,2,694.08
676,1092,3818,2863,891,920,1,884.75
677,2455,5466,1343,884,920,1,401.49
678,1683,6661,565,885,918,2,945.77
679,992,2526,1249,892,918,2,746.38
680,1614,6685,1054,881,915,2,992.87
681,2280,4686,2603,886,915,2,830.42
682,2995,2517,2662,886,911,1,453.79
683,3154,6319,2305,885,918,2,940.46
684,1979,4524,1316,889,920,2,193.03
685,3221,4806,1775,888,914,2,929.75
686,2460,1935,410,880,917,1,668.10
687,1081,2252,2206,887,921,1,660.06
688,2045,1350,1175,885,918,2,1061.11
689,2696,3362,1938,891,918,2,748.03
690,2687,1766,2412,891,912,2,39.37
691,2147,5040,1446,881,915,2,945.49
692,2222,6399,978,889,915,2,348.21
693,2583,2721,1603,890,915,1,334.34
694,833,6752,1770,886,921,1,331.19
695,820,7190,2908,891,921,2,643.39
696,1017,1594,825,880,917,2,519.59
697,2302,1931,894,886,919,1,928.55
698,1548,4536,1807,892,920,1,84.55
699,1959,616,2898,887,918,2,886.98
700,3001,2787,1880,887,912,2,375.48
701,1200,3030,2842,882,917,2,115.86
702,3019,5880,1894,881,911,1,70.11
703,2477,1316,1424,892,914,2,792.75
704,952,3779,828,887,921,1,487.48
705,1275,6393,2727,883,915,1,1038.38
706,988,3860,553,888,919,2,91.49
707,1050,6970,1529,883,920,1,1074.65
708,1776,2643,1867,888,921,1,859.25
709,1283,1311,2685,890,919,2,122.13
710,1630,7346,2538,882,918,1,362.28
711,1352,3384,1650,885,921,1,288.39
712,2005,2737,1426,882,919,2,882.30
713,1372,5158,761,885,915,1,268.79
714,1139,4229,1537,884,918,2,922.43
715,813,2649,1648,880,920,1,507.74
716,871,2009,416,892,920,2,49.38
717,1672,1020,2844,884,916,1,552.97
718,3031,5819,1721,889,916,2,328.85
719,2357,184,697,891,916,2,358.50
720,2351,5641,2120,891,921,1,1010.61
721,2333,2105,2724,883,913,2,990.18
722,3168,2015,623,880,919,1,1130.78
723,2707,3527,964,888,913,1,886.66
724,1777,4237,878,890,918,2,1031.53
725,2381,3358,2158,880,916,2,709.93
726,832,515,1980,888,913,2,829.51
727,2253,4018,2214,891,912,1,685.70
728,3113,6402,2933,890,921,2,930.40
729,938,4085,2241,886,911,2,198.76
730,1919,2962,1491,891,920,1,209.43
731,857,4846,1012,886,920,2,984.03
732,3219,3276,2004,880,915,1,821.15
733,958,6189,1170,886,912,1,964.94
734,2185,3448,2314,890,920,2,1015.86
735,1870,5107,1970,891,918,1,521.16
736,1278,4352,614,890,919,2,1156.00
737,2493,5415,1911,884,918,2,50.11
738,2053,3599,1477,888,920,2,739.10
739,2503,4971,1692,890,920,2,1146.10
740,2992,5889,2013,892,916,1,1000.71
741,1656,3326,720,885,916,2,241.96
742,1491,6903,707,890,914,2,618.04
743,3167,7555,2802,880,912,1,1096.14
744,1580,1873,2676,888,917,1,191.80
745,3165,3832,1816,881,921,2,1152.74
746,3042,3670,1008,880,916,1,752.80
747,2460,5537,790,886,915,2,857.86
748,1138,6385,1144,880,911,2,406.79
749,1001,7482,429,882,915,2,298.93
750,1779,3921,2721,891,911,1,571.22
751,2880,290,2567,884,921,1,455.69
752,2331,4317,789,886,915,1,1146.93
753,980,5485,1278,882,914,2,78.33
754,1118,2570,2199,884,911,1,879.20
755,1579,3619,1737,891,919,1,1081.83
756,819,5960,771,882,918,2,1139.75
757,1772,688,2306,886,919,2,731.61
758,1011,3349,1650,887,921,1,970.09
759,1644,1728,2640,881,914,2,717.17
760,2816,2803,1672,888,913,2,107.11
761,3200,5620,2361,880,914,1,33.87
762,2650,470,1753,889,920,2,708.54
763,1509,7124,2631,892,918,2,1005.64
764,1671,6143,1555,881,911,2,646.93
765,2035,1621,1916,880,918,2,184.85
766,2848,2109,2527,890,916,1,187.69
767,2611,4871,1955,886,911,2,569.86
768,2860,2571,1854,886,917,2,444.10
769,1742,2184,1253,885,916,1,123.73
770,859,4654,2151,892,917,2,187.33
771,1188,7061,1438,885,912,2,503.24
772,1681,2043,1064,887,916,1,490.99
773,1682,354,1769,882,916,2,1131.97
774,1646,3525,2565,887,915,1,954.26
775,862,2614,2013,883,920,1,1123.01
776,2587,477,683,886,914,2,1014.17
777,2996,7541,532,881,915,2,511.71
778,998,3513,2569,881,917,1,778.46
779,1539,1832,1871,880,919,2,595.06
780,2028,490,2234,881,919,1,661.25
781,2693,2033,2255,882,911,2,938.76
782,1939,2666,1152,890,920,2,500.23
783,2582,7544,2469,892,911,2,939.77
784,2629,3579,2058,892,919,2,114.59
785,1481,1321,2234,892,916,2,169.15
786,859,3873,648,890,914,2,731.18
787,2398,6956,1786,884,914,2,250.88
788,3130,1265,1773,884,916,1,327.62
789,817,5467,2162,883,911,1,1086.77
790,952,7235,1284,884,921,2,1119.17
791,1944,3978,643,885,916,1,737.27
792,2287,5986,971,892,918,2,1179.46
793,2833,5484,881,887,917,1,928.09
794,1698,5224,1768,883,918,1,681.65
795,2805,7275,1699,887,916,1,350.40
796,1130,3878,1642,892,915,2,370.71
797,1451,7163,846,881,920,1,521.49
798,2810,5833,1326,880,912,1,279.66
799,2095,4675,897,889,917,1,562.39
800,1825,856,1015,883,919,1,460.56
801,3204,3465,1548,884,917,2,1167.53
802,1250,290,2451,888,911,2,382.71
803,3114,3095,1612,880,914,1,766.77
804,1795,334,578,887,916,1,622.62
805,1765,2953,1967,881,912,2,501.97
806,2684,4733,2823,887,914,1,1007.72
807,1954,1240,1958,888,915,1,859.34
808,1819,1871,1570,889,915,1,605.05
809,2231,1507,688,885,913,2,429.80
810,1440,148,841,880,918,2,1053.61
811,2885,5104,2873,883,920,1,583.73
812,1081,1737,2209,884,918,2,788.49
813,2737,2963,1640,885,920,1,736.53
814,1440,6369,2092,890,913,1,79.26
815,2400,4337,1406,888,921,2,150.31
816,3000,1260,1336,883,919,2,262.80
817,3067,2842,818,888,914,2,275.72
818,2960,2266,2224,883,920,1,1146.75
819,2251,3734,2728,891,915,2,1139.08
820,2015,879,540,885,920,2,503.04
821,2433,7446,827,880,917,2,258.17
822,3134,5537,500,880,917,2,186.36
823,1139,1640,767,880,918,2,567.27
824,1778,2296,2099,888,916,1,407.58
825,867,4010,1367,890,916,2,344.16
826,2019,5069,2870,882,918,2,578.49
827,990,5254,1730,887,912,2,900.51
828,1089,2033,592,885,918,2,138.39
829,1359,1335,833,880,921,1,33.60
830,954,4833,952,883,920,1,1093.95
831,2240,7455,1507,883,911,2,605.10
832,1312,1753,524,891,917,2,510.07
833,1673,6096,2217,880,921,2,593.06
834,2676,6259,2005,880,920,2,154.92
835,1168,5458,1185,885,912,1,737.87
836,1481,4454,927,887,917,1,1134.37
837,1833,7528,2580,880,916,2,608.74
838,2828,3958,2181,887,912,2,732.16
839,1726,7084,710,888,916,2,741.91
840,1028,803,1002,880,921,2,387.37
841,2327,639,622,892,915,2,703.30
842,2460,1483,1180,889,914,1,1077.71
843,1027,2295,781,889,913,1,271.28
844,2393,2778,2306,884,918,2,359.82
845,960,7258,861,882,911,1,587.86
846,1079,7093,636,889,919,2,724.41
847,2922,2477,2657,887,921,1,486.42
848,1032,7641,1570,892,917,1,307.79
849,2423,5578,1766,887,915,1,322.05
850,1877,5921,2822,881,919,2,300.03
851,2153,6938,2310,880,912,1,391.79
852,3167,1949,1897,880,921,1,742.70
853,892,1499,2227,886,917,2,716.83
854,1895,3111,1570,884,916,1,822.59
855,1492,4159,2731,884,919,1,237.01
856,2936,7380,1164,891,913,1,483.17
857,1237,5169,2605,882,915,2,370.17
858,1525,3538,1816,890,914,2,405.26
859,2050,759,1039,887,912,1,986.37
860,957,1033,1322,889,917,2,1173.54
861,1237,3670,528,887,917,2,937.32
862,2424,3686,1966,886,914,1,117.74
863,1167,3878,1250,891,916,1,654.11
864,2082,5557,2276,882,912,2,149.48
865,2216,3353,1355,885,918,2,229.51
866,1286,3217,1864,889,919,1,923.05
867,2574,5927,1921,886,913,2,1124.16
868,3196,6244,625,885,919,2,373.32
869,2648,3914,2832,883,916,2,990.51
870,2877,5561,780,887,914,2,410.61
871,2250,346,1126,882,916,2,569.42
872,1806,996,647,892,912,1,533.97
873,1874,7025,2126,884,914,2,795.10
874,2173,7186,959,881,917,2,830.21
875,2095,6327,2272,886,915,1,942.41
876,2085,2586,989,883,914,1,879.90
877,2040,3976,1783,890,920,2,359.12
878,962,3863,1319,886,917,2,570.89
879,3174,5919,1106,886,914,2,559.45
880,2928,1428,737,882,917,2,888.12
881,3172,2330,2130,887,920,2,376.23
882,2271,4155,722,883,914,1,1069.78
883,3029,1547,1596,886,921,2,489.65
884,2938,2367,1896,891,916,1,316.67
885,2488,5575,1172,889,914,2,308.58
886,1409,4332,879,892,913,2,78.40
887,2953,6173,1405,885,918,2,127.88
888,897,3548,543,882,918,1,551.42
889,2345,4122,847,882,911,2,341.04
890,1596,338,1249,887,917,1,1102.80
891,1943,5257,2777,888,920,1,342.85
892,2918,2029,1082,884,913,2,984.80
893,1048,5116,2059,891,919,2,178.48
894,1812,713,2284,881,916,1,584.90
895,1278,6470,496,886,914,2,634.68
896,2793,2185,2824,881,916,2,733.08
897,2064,4413,2277,889,911,1,235.85
898,2196,4188,1628,891,913,1,1156.52
899,2808,5050,2271,881,913,1,796.89
900,1022,1900,2697,886,921,2,422.32
901,2719,3861,2658,880,911,1,1041.03
902,1269,7619,1645,881,911,1,797.56
903,1701,7424,2334,885,915,2,253.12
904,2856,1195,2443,888,912,2,444.83
905,2506,3621,2102,892,914,2,804.37
906,2147,1891,2319,888,917,2,491.07
907,1753,2963,1412,892,921,1,408.42
908,1600,2155,2710,881,913,1,734.13
909,2524,7173,2771,882,912,2,835.88
910,1283,7523,488,890,912,1,419.71
911,1845,2619,2021,880,912,1,1071.34
912,2927,2910,1119,892,918,1,257.24
913,1096,459,1185,886,912,2,951.86
914,2974,2295,1389,887,915,1,540.66
915,3058,285,1099,883,918,1,143.27
916,2995,3088,1253,890,912,1,848.88
917,1072,1493,1326,885,912,2,261.36
918,3119,7608,1100,887,914,1,149.47
919,1469,2458,2134,891,920,1,137.40
920,2664,6609,1952,888,916,1,606.32
921,1013,2499,1717,887,918,1,78.92
922,2729,3853,1045,883,917,1,45.82
923,2206,4981,1891,882,917,1,1095.36
924,1519,3168,1557,892,918,1,342.15
925,863,2807,2536,889,920,2,338.21
926,1237,2518,2669,882,918,1,879.97
927,1415,1567,911,880,917,1,326.65
928,909,7562,1414,883,911,2,723.62
929,2031,3905,2014,884,914,1,592.95
930,1882,6567,2914,887,919,1,238.84
931,1972,2904,498,890,918,1,1122.91
932,1097,3394,2583,886,914,2,771.40
933,1270,5746,1391,890,913,1,890.32
934,2119,199,2282,883,912,2,263.21
935,2933,514,2621,892,916,2,398.58
936,2599,4007,1328,884,915,1,76.15
937,2375,2407,1514,891,920,1,876.34
938,1235,6597,2043,884,920,2,584.90
939,1567,2556,623,882,921,1,729.35
940,1043,2405,1853,889,914,1,506.91
941,2116,6902,2401,880,917,1,156.32
942,2437,6152,2086,885,916,1,764.71
943,2744,5978,1589,890,913,1,1009.65
944,2992,6810,1517,892,920,1,1111.03
945,826,4330,1075,888,912,2,84.00
946,1290,4364,2166,885,918,1,794.14
947,3120,2339,1954,881,920,2,1155.05
948,2202,1567,1896,888,921,1,80.30
949,2148,1740,2551,888,915,2,847.52
950,1857,1322,985,890,913,1,1113.16
951,2932,5876,2787,891,919,1,35.34
952,3096,2049,1289,882,913,2,283.82
953,1800,4391,2903,885,911,1,1078.17
954,2421,6150,2520,889,921,1,89.52
955,3080,7284,769,886,913,2,116.00
956,2677,1367,2469,890,912,2,1026.82
957,1505,155,607,886,917,1,130.18
958,3080,6391,1607,889,913,2,1067.80
959,1368,180,1246,881,917,2,946.14
960,2121,4601,1030,886,917,1,437.58
961,1717,675,2821,882,917,1,263.70
962,2592,265,1631,884,911,2,127.29
963,1185,743,2294,886,920,2,864.43
964,1237,622,2083,889,912,2,476.98
965,3162,2798,1243,880,919,2,117.73
966,1982,6340,1226,883,921,1,691.01
967,2393,335,1535,882,918,2,852.26
968,1753,6247,2234,888,920,2,378.19
969,2752,5317,1832,881,913,2,633.20
970,2434,6364,1902,884,915,2,321.93
971,1268,847,1337,890,920,1,837.58
972,3161,5769,778,888,916,1,487.45
973,2073,7582,2124,891,911,1,832.98
974,1739,5559,2228,887,911,2,422.09
975,1702,2484,2909,884,915,2,831.60
976,2266,4874,1446,885,914,2,112.84
977,2219,4638,2860,888,911,2,885.79
978,1801,314,2281,890,921,1,687.25
979,2379,2554,1273,881,911,1,865.05
980,2978,3937,1315,880,917,2,932.95
981,1202,3207,2240,888,912,1,191.96
982,2582,4708,437,885,914,2,727.64
983,1693,5988,2612,881,921,1,378.36
984,2392,658,1848,885,918,1,1080.79
985,1256,2348,1362,889,917,2,124.36
986,1614,7026,1010,891,918,2,77.84
987,2650,6322,672,882,915,2,1067.68
988,2086,5311,783,887,911,2,508.84
989,1199,664,708,890,921,1,509.83
990,3126,6941,2406,882,917,2,571.64
991,1148,5396,825,887,917,1,533.84
992,2186,268,2276,887,912,2,1175.44
993,2994,2792,1221,889,913,1,879.10
994,920,5831,2043,882,917,2,791.19
995,2346,6040,2218,892,916,2,205.79
996,1442,1090,1527,887,913,1,1192.16
997,1447,5775,2549,880,916,2,659.59
998,829,2517,2523,880,911,2,42.04
999,2313,4826,2264,891,914,1,675.90
1000,2085,6845,461,882,916,2,407.12
1001,1863,5178,474,887,913,2,477.09
1002,2655,1087,2216,890,919,2,1142.74
1003,1055,4580,2852,880,911,1,758.54
1004,1190,5116,2565,888,918,2,489.98
1005,2764,3568,889,885,920,1,938.70
1006,1247,5571,2299,881,913,1,968.67
1007,2621,5492,1348,890,920,1,321.28
1008,2451,2675,2669,881,915,1,468.66
1009,3039,2417,2445,889,913,1,532.15
1010,1570,646,2635,887,920,1,741.68
1011,849,5980,1642,886,912,2,825.22
1012,843,2878,2559,888,912,1,55.63
1013,3154,3497,1787,889,913,1,169.13
1014,1802,2309,1324,888,911,2,632.58
1015,2817,4384,604,884,920,2,1072.80
1016,3151,2528,2174,883,911,1,50.86
1017,2318,892,1921,887,918,2,432.71
1018,1434,5287,1699,887,921,1,144.05
1019,1934,7618,455,886,920,2,487.90
1020,2536,5834,2806,892,915,1,58.28
1021,2535,1439,1244,886,911,2,569.40
1022,1526,5578,2488,887,913,2,81.69
1023,1210,7025,441,880,911,2,1196.85
1024,2257,1716,1767,892,917,1,826.60
1025,1340,3865,1839,890,917,2,1031.78
1026,1988,196,2424,890,920,2,576.66
1027,1948,1664,588,891,921,1,872.39
1028,1982,353,736,880,920,1,766.11
1029,1976,2087,598,890,916,1,962.65
1030,1724,4027,609,881,918,1,655.80
1031,1724,3000,1903,888,917,1,834.30
1032,3010,7158,1977,880,921,1,812.11
1033,1091,4951,590,887,911,1,788.65
1034,1293,3588,2661,882,919,2,623.59
1035,1166,5648,928,892,914,1,137.92
1036,1776,6124,1498,881,918,2,1064.09
1037,2096,6545,1666,888,915,2,165.56
1038,2209,5898,1942,885,914,1,83.67
1039,2351,4935,2720,890,914,2,783.77
1040,2147,6335,1121,886,917,1,109.84
1041,1752,2468,1256,892,915,1,410.28
1042,1109,3639,2307,884,911,1,252.45
1043,1215,6719,2536,883,921,1,692.69
1044,2174,2825,680,888,913,1,194.52
1045,2148,4046,1168,884,913,2,634.89
1046,1969,5513,909,890,911,1,605.03
1047,1476,5254,703,882,920,2,72.44
1048,1069,219,2398,891,920,2,272.29
1049,1398,1350,1936,882,921,2,640.67
1050,2838,1763,1026,880,918,1,787.65
1051,1884,2567,1418,882,913,1,263.73
1052,1873,6514,397,882,920,1,902.14
1053,1468,4360,808,892,921,1,246.66
1054,2870,4392,2142,886,913,2,623.45
1055,1469,2893,686,882,912,2,71.25
1056,2543,5588,1148,880,916,1,55.95
1057,1361,4121,2303,885,917,2,71.82
1058,2837,7227,2369,890,913,1,45.94
1059,1935,199,2201,881,920,1,1098.95
1060,1331,1017,875,882,916,1,301.97
1061,854,2207,2649,882,911,2,832.30
1062,3095,3533,2687,885,919,1,596.17
1063,1373,2307,1944,892,913,2,782.52
1064,1408,6074,2408,885,920,1,256.55
1065,1787,530,2422,881,913,1,736.27
1066,2220,6257,509,886,913,1,199.93
1067,1523,5671,678,889,918,2,1129.89
1068,2475,212,557,880,913,2,1068.00
1069,1647,5062,1752,881,913,1,715.98
1070,1279,777,733,892,918,2,315.13
1071,2463,4718,880,880,911,1,635.93
1072,2553,5954,971,891,917,2,261.26
1073,1951,260,2231,891,915,2,1125.98
1074,1150,7255,1238,881,919,1,882.59
1075,1436,5912,2011,886,920,1,984.81
1076,1396,2729,1570,888,911,2,1141.04
1077,1011,4139,606,885,912,2,376.95
1078,2903,5396,2051,889,917,1,151.00
1079,2433,3057,1561,884,913,2,910.16
1080,1734,1998,2701,880,911,2,176.47
1081,2157,7125,2710,888,920,1,747.54
1082,2832,6794,2429,881,917,2,193.98
1083,1085,247,664,887,915,1,961.21
1084,1285,2636,1672,887,920,1,507.95
1085,2733,1948,804,890,920,2,133.18
1086,3009,5020,578,886,916,2,310.00
1087,1805,2292,2009,886,915,2,422.13
1088,3058,4927,1033,886,918,2,35.49
1089,2524,993,2841,880,917,2,754.04
1090,2067,446,2011,880,914,2,140.02
1091,2477,4478,2342,888,918,1,843.47
1092,924,4020,2519,887,912,1,130.85
1093,3186,2318,2898,882,920,2,326.09
1094,941,5623,2835,886,913,2,86.33
1095,1273,2581,1244,887,919,2,814.03
1096,1848,2259,2660,892,918,2,378.93
1097,1198,6631,2141,886,916,1,237.06
1098,1449,1136,1885,890,917,2,270.71
1099,3209,3667,438,882,912,2,240.18
1100,1670,619,1541,889,916,1,800.33
1101,2647,2541,1503,882,911,2,414.90
1102,1510,2938,2120,889,919,2,153.94
1103,1970,2989,2781,887,911,1,403.43
1104,1833,5037,2119,885,920,2,1159.48
1105,1403,3683,1030,884,919,2,778.68
1106,2142,382,824,892,920,1,594.03
1107,886,5402,1609,883,913,1,504.46
1108,1833,3275,2669,881,920,1,705.78
1109,859,3359,1712,888,919,2,899.25
1110,2217,4026,2233,892,916,1,821.58
1111,1263,2407,750,890,916,2,702.28
1112,1628,2941,1467,881,911,2,970.80
1113,2229,2372,1469,881,916,1,812.25
1114,1741,6832,1112,887,917,1,267.10
1115,1553,5943,516,882,921,2,415.03
1116,2214,2964,2858,884,921,2,1146.18
1117,1960,5337,1486,886,920,1,820.81
1118,2016,6503,1886,887,920,2,1010.26
1119,935,345,2619,889,920,1,394.11
1120,1213,5999,1879,890,917,1,660.06
1121,2671,3049,2933,887,919,2,367.46
1122,2996,4819,2061,883,917,1,604.51
1123,2577,4443,1516,888,920,1,948.54
1124,2319,1894,1186,886,914,2,1092.23
1125,1716,5351,2336,892,912,1,716.36
1126,2103,4172,1161,887,916,1,500.64
1127,2388,5153,2110,886,916,1,1180.84
1128,1258,243,2622,884,919,2,1150.23
1129,1724,6431,422,882,917,2,427.42
1130,2891,2517,983,890,920,1,1088.36
1131,1680,903,724,891,913,1,1068.53
1132,2131,4898,2425,890,916,2,145.32
1133,3055,6996,1131,883,911,2,1006.92
1134,1783,1154,1056,892,916,1,268.31
1135,2007,4948,985,884,915,2,470.92
1136,2606,5967,1899,884,913,1,71.13
1137,3087,6759,1834,881,920,1,106.35
1138,2512,2427,1247,881,915,2,405.81
1139,1109,1622,2158,881,913,2,802.36
1140,1744,1942,1866,883,912,1,1014.57
1141,2076,1313,1091,880,912,1,812.96
1142,3156,6918,1154,884,911,2,465.86
1143,2477,931,1859,883,916,2,492.96
1144,2327,3980,1906,887,911,1,345.15
1145,2818,1852,2458,880,915,2,465.44
1146,1556,3649,2022,883,913,1,582.06
1147,2736,2689,845,889,911,1,376.03
1148,2844,6523,872,890,912,1,336.00
1149,2690,6610,1484,892,915,2,485.09
1150,3043,3211,2893,885,914,1,1127.96
1151,3164,351,472,881,913,1,1137.35
1152,2150,3686,1103,884,913,1,824.29
1153,2800,3582,1720,889,921,1,480.77
1154,3026,382,2789,885,911,1,1164.39
1155,2168,595,1902,890,917,1,587.83
1156,1155,224,2464,888,913,1,297.09
1157,2788,6700,2882,883,918,1,159.38
1158,964,709,641,892,914,2,424.86
1159,3198,4120,1269,891,919,2,959.39
1160,1983,5299,785,890,921,2,248.77
1161,889,6132,803,885,912,1,938.40
1162,3140,3105,492,892,921,2,958.84
1163,2413,1898,2172,885,916,1,246.29
1164,1802,3926,2441,884,920,1,805.42
1165,1015,6719,815,892,914,2,371.63
1166,2227,2751,1822,890,912,1,669.18
1167,2268,7170,2359,890,912,2,656.48
1168,2635,2510,1804,892,915,1,233.18
1169,1388,1263,1870,882,918,2,897.04
1170,981,5190,2136,880,919,2,1048.61
1171,1531,1977,1981,886,916,1,937.54
1172,2311,446,833,883,921,2,921.81
1173,2153,2376,773,884,917,2,573.54
1174,942,314,2552,881,913,2,391.92
1175,1065,7436,1926,890,918,1,200.22
1176,3118,4591,988,885,914,2,566.02
1177,1447,3451,1070,886,917,1,176.20
1178,2783,3824,1426,882,912,1,927.98
1179,1059,7514,2885,885,921,2,190.49
1180,2909,5193,2881,880,917,1,231.42
1181,1828,6724,2148,891,916,1,542.17
1182,2286,3937,697,891,913,1,53.01
1183,1005,2202,1142,885,911,1,239.17
1184,3173,2612,1885,885,914,1,1053.54
1185,1393,5067,404,892,917,2,177.37
1186,1371,1875,2075,889,912,1,1095.47
1187,1458,3440,916,881,921,2,559.52
1188,957,1465,2911,889,911,2,655.37
1189,2384,2267,579,884,914,2,751.93
1190,1437,3419,2720,886,911,2,575.50
1191,1703,6317,630,883,913,2,767.63
1192,1983,5093,2406,881,914,2,41.00
1193,2031,3812,2216,881,919,1,1015.05
1194,1740,2387,2285,890,917,1,397.95
1195,1547,5722,1728,892,912,2,836.52
1196,2504,644,536,883,919,1,1150.70
1197,3178,1321,821,891,921,1,186.76
1198,981,5732,1194,885,914,1,564.58
1199,2346,7024,2736,884,912,2,511.11
1200,2774,1624,2787,886,917,2,245.39
1201,1040,4998,2875,889,920,1,1191.28
1202,1361,4641,2813,885,911,1,142.50
1203,1601,515,2598,886,913,1,665.78
1204,2650,3421,1386,886,921,2,735.16
1205,1090,2279,2856,881,918,1,852.51
1206,2475,6644,2560,886,918,2,1172.81
1207,2651,6045,870,891,913,2,59.60
1208,1615,6125,2100,889,917,1,77.75
1209,3191,5870,2914,882,912,2,952.33
1210,3120,1400,1760,891,911,1,1066.99
1211,1768,4417,678,887,914,1,361.83
1212,2203,1511,2159,886,919,1,557.57
1213,2235,1990,2224,881,917,2,680.04
1214,1753,7429,1779,890,916,2,1106.38
1215,1040,7064,1422,886,921,2,1054.89
1216,2010,673,406,884,916,1,980.89
1217,2152,7092,975,891,911,1,562.08
1218,1101,6611,811,890,918,2,1031.49
1219,1530,1116,1717,883,918,2,201.48
1220,1261,4393,617,883,912,2,711.53
1221,1325,4078,1284,892,911,2,304.81
1222,1631,4665,1847,890,917,2,61.45
1223,2310,7056,1801,883,917,1,242.00
